TYPE_THUMB,-0.1836377, -0.2036154, 0.8556398, -0.4389744,-0.1390685, -0.03879294, 0.8833636, -0.4458966,-0.05638211, -0.1974502, 0.8618872, -0.4636647,TYPE_INDEX,0.0833931, -0.3481615, 0.9326822, 0.04396634,-0.006244302, -0.04823839, 0.9944777, 0.09299567,-0.006244302, -0.04823839, 0.9944777, 0.09299567,TYPE_MIDDLE,0.1766507, -0.3371333, 0.9194096, 0.09910445,0.08559796, -0.09691769, 0.9835345, 0.1262532,0.08559796, -0.09691769, 0.9835345, 0.1262532,TYPE_RING,0.2580979, -0.3246207, 0.9038445, 0.1052237,0.1530128, -0.07438637, 0.9781426, 0.1195446,0.1530128, -0.07438637, 0.9781426, 0.1195446,TYPE_PINKY,0.3424159, -0.2726756, 0.8869469, 0.1473924,0.2519355, 0.03775969, 0.9598699, 0.1172712,0.2519355, 0.03775969, 0.9598699, 0.1172712,2023-06-06 16:48:45.328
TYPE_THUMB,-0.1424648, -0.1109226, 0.8524461, -0.4906481,-0.1325042, -0.007156713, 0.863297, -0.4869391,0.04832128, 0.1529243, -0.8496747, 0.5023267,TYPE_INDEX,0.07560299, -0.2444753, 0.9666256, 0.01228275,0.0004667716, -0.1333583, 0.9905433, 0.03223759,-0.006631517, -0.3478498, 0.9369957, 0.03155159,TYPE_MIDDLE,0.162211, -0.2323936, 0.9558516, 0.0776431,0.07415022, -0.2001586, 0.9720936, 0.09732543,0.07415022, -0.2001586, 0.9720936, 0.09732543,TYPE_RING,0.2422754, -0.2187051, 0.9406341, 0.09315728,0.2077036, -0.3101872, 0.9199094, 0.1200406,0.1728431, -0.5218017, 0.8186406, 0.1663603,TYPE_PINKY,0.3199264, -0.1664726, 0.9212846, 0.1454947,0.3309845, -0.2296029, 0.9005035, 0.163784,-0.04730623, 0.8766371, -0.3084338, -0.3662486,2023-06-06 16:48:45.335
TYPE_THUMB,0.4084543, 0.126279, 0.4382711, 0.7906561,0.3328117, 0.1662879, 0.4786403, 0.7952912,0.1820287, 0.07611179, 0.5009543, 0.8426846,TYPE_INDEX,0.2015966, 0.1972487, -0.06755745, 0.9570202,0.1147604, 0.04756112, -0.09591566, 0.9876073,-0.09404079, 0.06654501, -0.08386678, 0.9897951,TYPE_MIDDLE,0.1838624, 0.147464, -0.1636881, 0.9579432,0.1660719, 0.03832578, -0.1834208, 0.9681467,-0.3577063, 0.1275343, -0.1372846, 0.9148411,TYPE_RING,0.1783037, 0.08034348, -0.2140179, 0.9570523,0.2022455, -0.0005478993, -0.2268524, 0.9526985,-0.2733913, 0.107023, -0.200021, 0.93477,TYPE_PINKY,0.1953788, 0.0270275, -0.3040738, 0.9320063,0.2128236, -0.1486884, -0.3213829, 0.9106651,-0.4931321, 0.1219811, -0.3324392, 0.7946229,2023-06-06 16:48:45.344
TYPE_THUMB,0.3913877, 0.1109036, 0.4520217, 0.7938467,0.3379586, 0.2061484, 0.4944695, 0.7738131,0.1683872, 0.09800917, 0.5266796, 0.8274349,TYPE_INDEX,0.1961513, 0.1732749, -0.05848898, 0.9633688,0.09891357, 0.1358279, -0.05437531, 0.9842816,-0.4484343, 0.1436788, 0.02760967, 0.8817601,TYPE_MIDDLE,0.1811502, 0.1227821, -0.15472, 0.9634163,0.1392851, 0.08828999, -0.1590466, 0.9734006,-0.368721, 0.1562555, -0.09314065, 0.9115667,TYPE_RING,0.1772495, 0.05536088, -0.2047545, 0.9610376,0.1756591, 0.004061196, -0.2136085, 0.9609885,-0.2665154, 0.09792203, -0.1898852, 0.9398534,TYPE_PINKY,0.1970724, 0.002228844, -0.2941365, 0.9352226,0.1847432, -0.08734912, -0.3093735, 0.9287239,-0.2525594, 0.06107954, -0.3156123, 0.9126182,2023-06-06 16:48:45.354
TYPE_THUMB,0.3917688, 0.09909783, 0.4451056, 0.7991107,0.3421939, 0.2143446, 0.4899831, 0.7725777,0.1752186, 0.1085036, 0.5236926, 0.8266023,TYPE_INDEX,0.2014244, 0.1641451, -0.0686809, 0.9632069,0.1018022, 0.1564641, -0.0561053, 0.9808198,-0.4927141, 0.1596382, 0.04630842, 0.8541686,TYPE_MIDDLE,0.1864733, 0.1141159, -0.1651503, 0.9617332,0.14957, 0.1028074, -0.1649415, 0.9694605,-0.3143525, 0.1672863, -0.09894618, 0.9291973,TYPE_RING,0.1820754, 0.04690835, -0.2153668, 0.9582616,0.1716124, 0.02017604, -0.220449, 0.959971,-0.2498587, 0.1113888, -0.1913044, 0.9426377,TYPE_PINKY,0.2017902, -0.00603241, -0.3044248, 0.9308974,0.1692956, -0.0512855, -0.3158446, 0.9321754,-0.2962373, 0.1057118, -0.3020149, 0.8999197,2023-06-06 16:48:45.361
TYPE_THUMB,0.3871014, 0.09733296, 0.4476344, 0.8001889,0.3457381, 0.2233828, 0.4902478, 0.7682593,0.1715753, 0.1121795, 0.5269332, 0.8248146,TYPE_INDEX,0.1985193, 0.159776, -0.06700403, 0.9646617,0.1043615, 0.1643347, -0.0516256, 0.9795088,-0.521777, 0.1612112, 0.06068001, 0.8355104,TYPE_MIDDLE,0.184081, 0.1094342, -0.1633865, 0.9630385,0.1526174, 0.1110398, -0.1606058, 0.9688054,-0.2944277, 0.1709073, -0.09441783, 0.935515,TYPE_RING,0.1800124, 0.04208142, -0.2134174, 0.959311,0.1655298, 0.02666914, -0.2164371, 0.9617919,-0.2528946, 0.1149422, -0.1853228, 0.9425964,TYPE_PINKY,0.20029, -0.01098464, -0.3022545, 0.9318827,0.159288, -0.03536214, -0.3106992, 0.9363989,-0.2995702, 0.1148353, -0.2908562, 0.901373,2023-06-06 16:48:45.369
TYPE_THUMB,0.3809222, 0.1011716, 0.451814, 0.8003291,0.3490172, 0.2294337, 0.4899104, 0.7652026,0.1703022, 0.1148644, 0.528638, 0.8236171,TYPE_INDEX,0.191656, 0.1591344, -0.06256726, 0.9664521,0.1038504, 0.1663785, -0.04729132, 0.979437,-0.5284459, 0.1596482, 0.0665637, 0.8311598,TYPE_MIDDLE,0.1776266, 0.1081107, -0.1586565, 0.9651886,0.150996, 0.1142519, -0.1552097, 0.9695652,-0.281948, 0.1700214, -0.09075389, 0.9398733,TYPE_RING,0.1740096, 0.04042773, -0.2082861, 0.9616148,0.1593901, 0.03007865, -0.2102532, 0.9640973,-0.2517177, 0.1139828, -0.1792179, 0.9442071,TYPE_PINKY,0.1948622, -0.01305182, -0.2969056, 0.9347221,0.1523481, -0.02862725, -0.3035628, 0.9401171,-0.296215, 0.1139184, -0.2828295, 0.9051446,2023-06-06 16:48:45.378
TYPE_THUMB,0.3766376, 0.1052284, 0.4545141, 0.8003049,0.3509803, 0.2327648, 0.4892783, 0.7637016,0.1723522, 0.1181258, 0.5287902, 0.8226311,TYPE_INDEX,0.1861611, 0.1598902, -0.05940151, 0.9676005,0.1046316, 0.1663002, -0.04524206, 0.9794639,-0.514645, 0.1593677, 0.06560882, 0.8399035,TYPE_MIDDLE,0.1723226, 0.1083305, -0.1552359, 0.9666805,0.1498112, 0.1148361, -0.1520429, 0.9701815,-0.2789766, 0.1687796, -0.08841842, 0.9412054,TYPE_RING,0.1689904, 0.04038579, -0.2045412, 0.9633141,0.1552667, 0.03107609, -0.2062324, 0.9656059,-0.2564124, 0.1132948, -0.1751052, 0.9437982,TYPE_PINKY,0.1901732, -0.01345502, -0.2930101, 0.9369088,0.1481968, -0.02763229, -0.2991831, 0.9422121,-0.298618, 0.1121004, -0.2787608, 0.9058439,2023-06-06 16:48:45.386
TYPE_THUMB,0.3719271, 0.1102237, 0.4566454, 0.8006222,0.3515124, 0.2358119, 0.4882751, 0.7631639,0.1733217, 0.1215326, 0.5284408, 0.8221555,TYPE_INDEX,0.1797227, 0.1612543, -0.05672805, 0.9687511,0.1054155, 0.1658364, -0.04407912, 0.9795116,-0.4873858, 0.1602946, 0.06123975, 0.8561602,TYPE_MIDDLE,0.1659954, 0.1090717, -0.1522434, 0.9681792,0.1476227, 0.1135213, -0.1498251, 0.9710164,-0.2801027, 0.1665315, -0.08718884, 0.9413861,TYPE_RING,0.1629004, 0.04081954, -0.201154, 0.9650566,0.1511565, 0.03027943, -0.2029628, 0.9669752,-0.263813, 0.1117864, -0.1720887, 0.9424924,TYPE_PINKY,0.1843612, -0.0134885, -0.2894267, 0.9391811,0.1456771, -0.03056999, -0.2956781, 0.9436197,-0.3011226, 0.1077698, -0.2770302, 0.9060712,2023-06-06 16:48:45.396
TYPE_THUMB,0.3699371, 0.1128533, 0.4571671, 0.8008801,0.3516554, 0.2362788, 0.4873731, 0.7635302,0.17529, 0.1234134, 0.5273796, 0.8221394,TYPE_INDEX,0.176681, 0.1623055, -0.05590901, 0.9691826,0.1074278, 0.1647387, -0.04454663, 0.979457,-0.4513318, 0.1619408, 0.05383698, 0.875886,TYPE_MIDDLE,0.1629404, 0.1098316, -0.1512635, 0.9687656,0.1474652, 0.1116103, -0.149615, 0.9712942,-0.2804932, 0.1647252, -0.08779015, 0.9415318,TYPE_RING,0.1599089, 0.04143358, -0.1999822, 0.9657741,0.1497694, 0.02945637, -0.2019813, 0.9674218,-0.2678003, 0.1110923, -0.1712384, 0.9416044,TYPE_PINKY,0.1814382, -0.01311727, -0.2881601, 0.9401446,0.1456469, -0.0344665, -0.2948345, 0.943754,-0.2994875, 0.1033891, -0.2782553, 0.906748,2023-06-06 16:48:45.403
TYPE_THUMB,0.3675312, 0.1157827, 0.4563986, 0.8020072,0.3507497, 0.2369444, 0.4854266, 0.7649791,0.1772548, 0.1265119, 0.5251442, 0.822678,TYPE_INDEX,0.1729112, 0.1634931, -0.05655085, 0.9696255,0.1080896, 0.1639634, -0.04631747, 0.9794322,-0.4147827, 0.1642489, 0.0452946, 0.8938266,TYPE_MIDDLE,0.1590502, 0.1106565, -0.1516876, 0.9692518,0.1472092, 0.1095237, -0.15089, 0.9713734,-0.2757097, 0.1628971, -0.09070695, 0.9429851,TYPE_RING,0.155977, 0.04207049, -0.2001444, 0.9663557,0.1491481, 0.02800488, -0.2024099, 0.9674714,-0.2641943, 0.109185, -0.1727214, 0.9425749,TYPE_PINKY,0.1774912, -0.01284346, -0.288152, 0.940904,0.146166, -0.03913245, -0.2951367, 0.9433973,-0.2933396, 0.09766117, -0.281246, 0.9084684,2023-06-06 16:48:45.413
TYPE_THUMB,0.366455, 0.1177135, 0.4540814, 0.8035324,0.3489517, 0.2373367, 0.4831343, 0.7671279,0.1777198, 0.1290931, 0.5225729, 0.8238132,TYPE_INDEX,0.1705983, 0.1647289, -0.05893875, 0.9696839,0.1087378, 0.1629617, -0.04967933, 0.9793628,-0.3856078, 0.1663797, 0.03663807, 0.9067977,TYPE_MIDDLE,0.1564827, 0.1116709, -0.1539143, 0.9692023,0.1479455, 0.1077976, -0.1538823, 0.9709851,-0.2707964, 0.1621834, -0.09485047, 0.9441235,TYPE_RING,0.153215, 0.04296094, -0.202184, 0.9663339,0.1495993, 0.02697959, -0.2046905, 0.9669508,-0.2591966, 0.1083807, -0.1757263, 0.9434993,TYPE_PINKY,0.1745477, -0.01226022, -0.2900432, 0.9408814,0.1470729, -0.04312084, -0.2972977, 0.9424034,-0.28745, 0.09361513, -0.2854497, 0.9094654,2023-06-06 16:48:45.421
TYPE_THUMB,0.3655947, 0.1186499, 0.452063, 0.8049235,0.3465739, 0.237234, 0.4815464, 0.7692332,0.1779102, 0.1312002, 0.5205318, 0.8247309,TYPE_INDEX,0.1690331, 0.1652191, -0.06115977, 0.9697371,0.1084583, 0.1613526, -0.05261444, 0.979507,-0.3657619, 0.167113, 0.02960032, 0.915104,TYPE_MIDDLE,0.1547334, 0.1120094, -0.1560219, 0.9691072,0.1483144, 0.1056627, -0.1565961, 0.9707296,-0.26643, 0.1609665, -0.09887724, 0.9451604,TYPE_RING,0.1513015, 0.04321295, -0.2041552, 0.9662097,0.1502217, 0.02567593, -0.2068519, 0.9664298,-0.2534886, 0.107144, -0.1787935, 0.9446145,TYPE_PINKY,0.1724992, -0.01223422, -0.2918851, 0.9406899,0.1480816, -0.04709984, -0.2993848, 0.9413937,-0.2808801, 0.08932049, -0.2896058, 0.9106354,2023-06-06 16:48:45.430
TYPE_THUMB,0.3658474, 0.1185443, 0.4502917, 0.8058165,0.3442406, 0.2370605, 0.4808714, 0.7707551,0.1779883, 0.1328577, 0.5194072, 0.8251576,TYPE_INDEX,0.1690346, 0.165434, -0.06314393, 0.969573,0.1094014, 0.1597484, -0.05520678, 0.9795223,-0.352522, 0.1672631, 0.02429816, 0.9204134,TYPE_MIDDLE,0.1545799, 0.1122242, -0.1579813, 0.9687893,0.149796, 0.1038415, -0.1590437, 0.9703006,-0.2625274, 0.1600642, -0.1022614, 0.9460451,TYPE_RING,0.1509908, 0.04341898, -0.2060874, 0.9658388,0.1517135, 0.02462628, -0.2089537, 0.9657717,-0.2487729, 0.1064421, -0.1814887, 0.9454332,TYPE_PINKY,0.1720404, -0.01210792, -0.2937649, 0.9401902,0.1493767, -0.05074041, -0.3016302, 0.9402825,-0.2753252, 0.08578045, -0.2935933, 0.9113949,2023-06-06 16:48:45.439
TYPE_THUMB,0.3666076, 0.1179558, 0.4487421, 0.8064216,0.3422183, 0.2359439, 0.4805111, 0.7722216,0.1788545, 0.1338157, 0.5183182, 0.8255002,TYPE_INDEX,0.1697716, 0.165507, -0.06489814, 0.9693159,0.1100842, 0.1579185, -0.05745314, 0.9796134,-0.3438218, 0.1668516, 0.0199915, 0.9238763,TYPE_MIDDLE,0.155185, 0.1123682, -0.1597538, 0.9683851,0.1510366, 0.1023034, -0.1611665, 0.9699213,-0.2587298, 0.1592567, -0.1052518, 0.9468993,TYPE_RING,0.1514513, 0.04359127, -0.2078856, 0.9653735,0.1531086, 0.02405665, -0.2108628, 0.9651507,-0.2438159, 0.1060209, -0.1838516, 0.9463149,TYPE_PINKY,0.1723555, -0.01194188, -0.29555, 0.939575,0.1505812, -0.05340414, -0.3037454, 0.9392614,-0.2695686, 0.08292815, -0.2970458, 0.9122607,2023-06-06 16:48:45.448
TYPE_THUMB,0.367069, 0.1175254, 0.4469316, 0.8072795,0.3397926, 0.2355415, 0.4799628, 0.7737551,0.1789825, 0.1352949, 0.5172421, 0.8259063,TYPE_INDEX,0.1701203, 0.1655694, -0.06695762, 0.969104,0.1099278, 0.1566507, -0.05980044, 0.979694,-0.3384647, 0.1668801, 0.01632665, 0.9259191,TYPE_MIDDLE,0.1553843, 0.1124638, -0.161807, 0.9680011,0.1513601, 0.1009918, -0.1634783, 0.9696214,-0.2551476, 0.1586436, -0.1084284, 0.9476156,TYPE_RING,0.1514887, 0.04369526, -0.2099335, 0.9649196,0.1535009, 0.02350326, -0.2130035, 0.9646319,-0.2392717, 0.1055828, -0.186481, 0.9470091,TYPE_PINKY,0.1722406, -0.01188841, -0.2975555, 0.9389635,0.1504382, -0.05587471, -0.3061017, 0.9383752,-0.2639414, 0.07994653, -0.3007138, 0.9129702,2023-06-06 16:48:45.455
TYPE_THUMB,0.3670422, 0.1174352, 0.4453583, 0.8081738,0.3366616, 0.2357518, 0.47968, 0.7752336,0.1790582, 0.1377072, 0.5164384, 0.8259941,TYPE_INDEX,0.1698963, 0.1656224, -0.06875257, 0.9690085,0.1091742, 0.15539, -0.06186735, 0.9798507,-0.3347365, 0.1667386, 0.01310974, 0.9273499,TYPE_MIDDLE,0.1550338, 0.1124947, -0.1635679, 0.9677577,0.1504894, 0.0997584, -0.1654174, 0.9695557,-0.2532251, 0.1579881, -0.1111503, 0.9479253,TYPE_RING,0.1510042, 0.04370791, -0.2116536, 0.9646192,0.1525511, 0.02277003, -0.2148239, 0.9643964,-0.2366002, 0.1049391, -0.1888268, 0.947287,TYPE_PINKY,0.1716405, -0.01196432, -0.2992119, 0.938546,0.1488075, -0.05861458, -0.3082046, 0.9377796,-0.2595939, 0.07650923, -0.3042566, 0.9133374,2023-06-06 16:48:45.465
TYPE_THUMB,0.3661516, 0.1180981, 0.4437301, 0.809376,0.3328355, 0.2363908, 0.4791123, 0.7770401,0.1783666, 0.1405741, 0.51543, 0.8262906,TYPE_INDEX,0.1685075, 0.1658304, -0.07058321, 0.9690838,0.1064263, 0.1543596, -0.06380773, 0.9801913,-0.336027, 0.1666864, 0.01067538, 0.9269237,TYPE_MIDDLE,0.1535107, 0.1125682, -0.1653001, 0.9676976,0.1476581, 0.09874986, -0.1672214, 0.9697848,-0.254022, 0.1575668, -0.1135219, 0.9475011,TYPE_RING,0.1493543, 0.04370656, -0.2132652, 0.9645211,0.149858, 0.02234999, -0.2164688, 0.9644606,-0.2366192, 0.1046951, -0.1907805, 0.9469177,TYPE_PINKY,0.1698976, -0.01215633, -0.3007046, 0.9383836,0.1455182, -0.06070529, -0.310027, 0.937562,-0.2569455, 0.07351527, -0.3072416, 0.913333,2023-06-06 16:48:45.473
TYPE_THUMB,0.3648059, 0.1187742, 0.4423946, 0.8106148,0.3289601, 0.2375079, 0.4786661, 0.7786232,0.1765176, 0.1431618, 0.5148164, 0.8266259,TYPE_INDEX,0.1667507, 0.1657662, -0.07215033, 0.9692833,0.1038847, 0.1535947, -0.06543862, 0.9804766,-0.335447, 0.1667455, 0.008336713, 0.9271472,TYPE_MIDDLE,0.1516639, 0.1123326, -0.1667543, 0.9677668,0.1448168, 0.09769146, -0.16872, 0.9700608,-0.2538947, 0.1568524, -0.1157903, 0.9473792,TYPE_RING,0.1474154, 0.04337935, -0.2145764, 0.9645433,0.1471751, 0.02145636, -0.2178228, 0.9645892,-0.235804, 0.1037187, -0.1927423, 0.9468312,TYPE_PINKY,0.167917, -0.0126911, -0.3018779, 0.9383563,0.1424362, -0.06332655, -0.3114893, 0.9373773,-0.2537802, 0.06973735, -0.3101169, 0.9135424,2023-06-06 16:48:45.481
TYPE_THUMB,0.3631085, 0.1196233, 0.4405186, 0.812272,0.325688, 0.238387, 0.4772508, 0.7805963,0.175041, 0.1455994, 0.5132227, 0.8275046,TYPE_INDEX,0.1645084, 0.1657006, -0.07433731, 0.9695124,0.1010237, 0.1529227, -0.06768917, 0.9807278,-0.3357975, 0.1671401, 0.005598248, 0.9269697,TYPE_MIDDLE,0.1492922, 0.1120489, -0.168794, 0.9678148,0.1421051, 0.09655637, -0.1708458, 0.9702035,-0.2534954, 0.1562907, -0.1186787, 0.9472216,TYPE_RING,0.1449117, 0.04297874, -0.2164306, 0.9645264,0.144944, 0.02041125, -0.2197051, 0.9645228,-0.2340046, 0.1026893, -0.1952994, 0.9468658,TYPE_PINKY,0.1653459, -0.01336343, -0.3035501, 0.9382641,0.1400883, -0.06589314, -0.3132292, 0.9369743,-0.250897, 0.06644184, -0.3131133, 0.9135624,2023-06-06 16:48:45.491
TYPE_THUMB,0.3614381, 0.1203369, 0.4396531, 0.8133798,0.3232109, 0.2388397, 0.4764712, 0.7819626,0.174321, 0.1474064, 0.5121919, 0.8279752,TYPE_INDEX,0.1625167, 0.1654427, -0.07541186, 0.9698093,0.09919382, 0.1517879, -0.06899856, 0.9809996,-0.3329112, 0.1667058, 0.003089189, 0.9281001,TYPE_MIDDLE,0.1472626, 0.1115966, -0.1697498, 0.9680108,0.1400386, 0.09500725, -0.1719498, 0.9704618,-0.2513838, 0.1547813, -0.1209788, 0.947741,TYPE_RING,0.1428374, 0.04242602, -0.2172334, 0.9646798,0.1432022, 0.01901055, -0.2205686, 0.9646146,-0.2313668, 0.1008335, -0.1970901, 0.9473423,TYPE_PINKY,0.1632852, -0.01412129, -0.3042114, 0.9383997,0.1384806, -0.06821692, -0.3139132, 0.9368181,-0.2469177, 0.06273678, -0.3150542, 0.914241,2023-06-06 16:48:45.499
TYPE_THUMB,0.3594914, 0.1208901, 0.4392541, 0.8143754,0.3208603, 0.2391581, 0.4759512, 0.7831491,0.1738895, 0.1491095, 0.5113633, 0.8282731,TYPE_INDEX,0.1604323, 0.1648505, -0.07603747, 0.9702083,0.09677407, 0.1504943, -0.06975706, 0.9813869,-0.3334149, 0.1658682, 0.001517365, 0.9280732,TYPE_MIDDLE,0.1452006, 0.1107994, -0.1702601, 0.9683242,0.1375782, 0.09324942, -0.1725564, 0.9708765,-0.25119, 0.1530631, -0.1226492, 0.9478568,TYPE_RING,0.1407783, 0.04152565, -0.2175896, 0.9649414,0.1411358, 0.01729258, -0.2209792, 0.9648574,-0.2305357, 0.09880375, -0.1984154, 0.9474822,TYPE_PINKY,0.1612994, -0.01521255, -0.3044246, 0.9386569,0.1365279, -0.07041308, -0.3141411, 0.9368658,-0.2442449, 0.05926315, -0.3164341, 0.914714,2023-06-06 16:48:45.509
TYPE_THUMB,0.3582092, 0.1207556, 0.4388006, 0.8152044,0.318266, 0.2394297, 0.4758999, 0.7841552,0.1728888, 0.1504548, 0.5110485, 0.8284336,TYPE_INDEX,0.1592837, 0.1640562, -0.07676826, 0.9704746,0.09523128, 0.1494723, -0.07052977, 0.9816387,-0.3373206, 0.1652748, 0.0008095441, 0.9267677,TYPE_MIDDLE,0.1440781, 0.1098899, -0.1709266, 0.9684781,0.1362284, 0.09158538, -0.1733133, 0.9710903,-0.2527498, 0.1518555, -0.1239569, 0.9474662,TYPE_RING,0.1396457, 0.04055766, -0.2181639, 0.9650174,0.1400741, 0.01549956, -0.2216264, 0.9648942,-0.2308437, 0.09723812, -0.1997579, 0.947287,TYPE_PINKY,0.1602194, -0.01629349, -0.3048938, 0.9386714,0.1350733, -0.07269572, -0.3147335, 0.9367034,-0.2432962, 0.05662707, -0.3180176, 0.9145847,2023-06-06 16:48:45.516
TYPE_THUMB,0.3563354, 0.1210527, 0.438581, 0.8160993,0.3150201, 0.2403906, 0.4760302, 0.7850924,0.1709398, 0.1522482, 0.5110899, 0.8284849,TYPE_INDEX,0.1574236, 0.1632724, -0.07723188, 0.9708734,0.09308065, 0.1485067, -0.07101933, 0.9819562,-0.3422219, 0.1646141, 0.0004537666, 0.9250871,TYPE_MIDDLE,0.1422665, 0.1089223, -0.1712902, 0.9687909,0.1344556, 0.08977921, -0.1737814, 0.9714224,-0.2549254, 0.1504289, -0.1250258, 0.9469703,TYPE_RING,0.1378533, 0.03949869, -0.2183902, 0.9652678,0.1385267, 0.01348304, -0.2219195, 0.9650804,-0.232038, 0.09541159, -0.200815, 0.9469574,TYPE_PINKY,0.158519, -0.01751508, -0.3049872, 0.9389077,0.1330293, -0.07479493, -0.3148686, 0.9367853,-0.2438109, 0.05426147, -0.3190489, 0.9142318,2023-06-06 16:48:45.525
TYPE_THUMB,0.3554966, 0.1213002, 0.4381166, 0.8166776,0.3128117, 0.2410186, 0.4760329, 0.7857809,0.1699516, 0.1536721, 0.5109619, 0.8285042,TYPE_INDEX,0.1564766, 0.1630526, -0.07782298, 0.9710162,0.09146893, 0.1480764, -0.07157639, 0.9821322,-0.3468192, 0.1644679, 0.0003113856, 0.9233995,TYPE_MIDDLE,0.1413043, 0.1086101, -0.171824, 0.9688722,0.1337031, 0.08887971, -0.1744035, 0.9714975,-0.2555822, 0.1498344, -0.1259596, 0.9467638,TYPE_RING,0.1368674, 0.0391391, -0.2188495, 0.9653188,0.1382244, 0.01232089, -0.2224402, 0.9650195,-0.2315264, 0.0943642, -0.201809, 0.9469763,TYPE_PINKY,0.1575418, -0.01797331, -0.3053731, 0.9389381,0.1325571, -0.07597867, -0.3152146, 0.9366406,-0.2435291, 0.05307634, -0.3198686, 0.91409,2023-06-06 16:48:45.536
