-0.660600,-0.518100,0.723100,-0.793500,2.533000,1.922600,-72.158100,380.060100,187.868800,-0.961400,-0.199700,-0.074000,-2.899200,2.624500,0.183100,322.620600,641.340400,255.593200,-0.895800,0.392800,0.189500,-1.647900,1.647900,0.457800,120.431400,530.625700,-52.291200,0.187300,0.532200,0.853000,0.396700,-0.762900,0.030500,-330.480700,12.586700,726.407300,0.204800,-0.228000,0.968800,0.579800,0.671400,5.065900,303.685000,-243.744500,369.751800,0.149400,-0.346900,1.047900,-0.488300,1.709000,0.000000,285.024600,-232.405400,237.372100,0.102100,-0.110100,1.012000,-2.685500,2.624500,1.190200,-9.019800,-121.257300,19.070400,0.198200,0.600300,0.828600,-2.288800,1.861600,0.030500,-555.611700,249.121200,407.412200,0.018101
-0.661100,-0.521700,0.711900,-0.854500,2.471900,1.678500,-73.962100,374.630700,186.129300,-0.961400,-0.204300,-0.077400,-2.655000,2.197300,-0.183100,317.331700,636.069200,264.056500,-0.898400,0.395500,0.190400,-2.014200,1.525900,0.213600,139.630600,532.377000,-47.230800,0.170700,0.530300,0.847200,0.976600,-1.129200,0.061000,-348.344500,16.182900,719.472700,0.191900,-0.231000,0.967000,0.976600,0.396700,4.760700,305.471300,-220.445400,368.024000,0.147500,-0.346700,1.043200,-0.518800,1.342800,0.091600,285.024600,-228.774000,233.881300,0.095700,-0.110600,1.012900,-2.624500,2.136200,1.159700,-16.235600,-139.355400,32.939700,0.188700,0.601600,0.832300,-2.075200,1.647900,0.305200,-548.419300,241.952300,414.346900,0.018081
-0.658900,-0.522900,0.714600,-0.122100,2.258300,1.678500,-54.118600,369.201200,198.306000,-0.957300,-0.204600,-0.079800,-2.502400,2.014200,-0.030500,315.568800,637.826200,252.207900,-0.899200,0.395500,0.186500,-1.983600,1.129200,0.000000,125.667600,532.377000,-40.483500,0.175800,0.532200,0.855700,1.190200,-1.617400,0.030500,-312.616900,-8.990500,712.538000,0.195100,-0.230000,0.969500,1.251200,0.274700,4.272500,326.907900,-245.536700,354.201500,0.144000,-0.349900,1.048800,-0.488300,1.068100,-0.183100,288.632500,-236.036700,233.881300,0.093300,-0.112800,1.012900,-2.319300,1.831100,0.732400,1.804000,-124.876900,39.874400,0.190900,0.598100,0.828100,-2.105700,0.976600,0.274700,-552.015500,252.705700,410.879600,0.018120
-0.657700,-0.519500,0.724400,0.213600,2.197300,1.129200,-54.118600,376.440500,194.826900,-0.957000,-0.202400,-0.072300,-2.014200,1.678500,-0.305200,322.620600,634.312000,269.134600,-0.896200,0.390400,0.190900,-1.770000,0.824000,-0.366200,122.176800,528.874500,-43.857100,0.183800,0.523200,0.847400,0.335700,-1.739500,0.000000,-328.694300,-7.192400,710.804300,0.204100,-0.230200,0.961700,0.518800,-0.274700,4.119900,326.907900,-224.029900,361.112700,0.154100,-0.348900,1.046600,-0.732400,1.037600,-0.579800,266.985000,-228.774000,237.372100,0.105000,-0.108400,1.017800,-2.838100,1.617400,0.396700,0.000000,-123.067100,48.542700,0.201400,0.605500,0.832000,-2.288800,0.549300,0.122100,-544.823100,241.952300,400.477600,0.018273
-0.649900,-0.516800,0.714800,-0.152600,2.502400,1.220700,-59.530400,360.152200,186.129300,-0.953400,-0.206300,-0.074500,-2.014200,2.319300,-0.091600,310.279900,646.611700,253.900500,-0.892100,0.388700,0.192400,-1.647900,1.495400,-0.183100,134.394500,530.625700,-48.917600,0.187700,0.533000,0.850100,1.220700,-1.312300,-0.213600,-317.976000,3.596200,714.271700,0.206300,-0.225300,0.964100,1.281700,0.427200,4.394500,325.121500,-229.406600,380.118700,0.153600,-0.346700,1.041500,-0.732400,1.464800,-0.122100,270.593000,-225.142700,240.862900,0.107700,-0.107700,1.009000,-2.716100,2.136200,0.793500,-19.843500,-142.975000,43.341700,0.202900,0.600800,0.825000,-2.319300,1.068100,0.030500,-546.621200,229.406600,405.678600,0.018120
-0.651400,-0.519500,0.717000,-0.366200,3.143300,1.464800,-70.354200,374.630700,200.045500,-0.949200,-0.204600,-0.076400,-2.349900,2.960200,0.091600,320.857600,629.040800,250.515200,-0.897200,0.390900,0.189700,-1.342800,1.678500,0.274700,113.449900,523.620800,-35.423100,0.178700,0.528800,0.847400,0.946000,-0.762900,-0.396700,-321.548800,0.000000,714.271700,0.202600,-0.231900,0.964600,0.793500,1.159700,4.455600,319.762400,-224.029900,357.657100,0.152800,-0.347400,1.045400,-0.549300,1.831100,-0.030500,279.612700,-226.958400,235.626700,0.098900,-0.110400,1.019800,-2.929700,2.502400,0.610400,-30.667200,-128.496500,26.005000,0.195800,0.606200,0.836700,-2.746600,1.342800,-0.244100,-568.198400,236.575600,405.678600,0.018306
-0.663600,-0.524400,0.723100,-0.030500,2.929700,1.312300,-57.726500,365.581600,194.826900,-0.963400,-0.203900,-0.077400,-2.014200,2.197300,-0.183100,315.568800,637.826200,248.822500,-0.901600,0.395800,0.189000,-1.617400,1.281700,-0.061000,122.176800,532.377000,-50.604400,0.179000,0.539100,0.863000,0.946000,-1.281700,-0.274700,-321.548800,0.000000,714.271700,0.198200,-0.226100,0.977800,1.037600,0.457800,4.272500,328.694300,-232.991100,387.029900,0.146700,-0.347900,1.044700,-0.824000,1.251200,-0.335700,281.416700,-236.036700,237.372100,0.095700,-0.110400,1.013400,-2.929700,2.319300,0.488300,0.000000,-137.545600,38.140700,0.191700,0.600300,0.830300,-2.685500,0.793500,0.000000,-552.015500,238.367800,428.216300,0.018125
-0.654500,-0.565900,0.624500,1.007100,3.173800,0.091600,207.454600,215.367400,-46.967200,-0.929900,-0.212600,-0.150900,-0.396700,2.716100,-0.030500,560.619400,558.756900,60.936100,-0.895300,0.416500,0.100100,-0.183100,0.305200,-0.854500,219.918300,598.924100,-290.131900,0.104700,0.512000,0.869100,-0.213600,-2.563500,-1.342800,294.753100,37.760000,674.397300,0.139200,-0.260700,0.968500,-0.213600,0.305200,2.838100,500.187000,-100.365400,231.526800,0.088100,-0.374500,1.042500,-1.159700,1.556400,-2.014200,481.655500,-103.493000,134.394500,0.049300,-0.125500,1.013700,-3.112800,1.617400,-1.220700,180.395300,-83.251300,-69.346800,0.143300,0.593500,0.845200,-2.990700,-0.396700,-1.190200,-266.118200,229.406600,398.743900,0.018349
-0.662800,-0.572000,0.635300,-0.183100,3.479000,0.885000,203.846700,200.888900,-50.446300,-0.940200,-0.214400,-0.149400,-1.525900,2.716100,-0.030500,546.515700,551.728500,54.165400,-0.899900,0.416500,0.103000,-0.427200,1.434300,0.061000,232.136000,586.665500,-298.565900,0.109100,0.520500,0.880100,0.396700,-1.434300,-1.342800,287.607500,30.567600,681.332000,0.137500,-0.259300,0.974100,0.915500,0.976600,3.692600,509.118900,-112.911100,240.165900,0.088600,-0.375500,1.043700,-0.885000,2.349900,-1.068100,492.479200,-107.124400,134.394500,0.042500,-0.118900,1.022500,-3.051800,3.051800,-0.366200,171.375500,-66.963000,-71.080400,0.142800,0.606000,0.856000,-3.173800,1.037600,-1.159700,-267.916300,245.536700,386.608200,0.018371
-0.674300,-0.581500,0.634300,-0.244100,3.418000,1.403800,203.846700,215.367400,-53.925300,-0.945100,-0.220200,-0.154500,-2.014200,3.479000,-0.091600,567.671200,558.756900,54.165400,-0.902800,0.417500,0.095700,-0.671400,1.647900,-0.183100,228.645200,621.690200,-301.939500,0.105700,0.525400,0.884000,-1.251200,-0.976600,-0.671400,294.753100,44.952400,663.995200,0.135300,-0.260500,0.978500,-1.342800,1.403800,4.241900,516.264400,-102.157600,233.254600,0.087600,-0.373800,1.043000,-1.495400,1.922600,-0.732400,488.871300,-125.281000,141.376000,0.036900,-0.123800,1.020000,-4.211400,2.258300,0.183100,178.591300,-81.441400,-64.145800,0.137700,0.600600,0.851100,-3.906200,0.976600,-0.305200,-262.522000,232.991100,388.341900,0.018352
