Id,Group,Value,aligned(Value) for Group,ART(Value) for Group
1,Con,0,-0.0646897058823529411764705882,17.5
2,Con,0,-0.0646897058823529411764705882,17.5
3,Con,0,-0.0646897058823529411764705882,17.5
4,Con,0,-0.0646897058823529411764705882,17.5
5,Con,0,-0.0646897058823529411764705882,17.5
6,Con,0,-0.0646897058823529411764705882,17.5
7,Con,0,-0.0646897058823529411764705882,17.5
8,Con,0,-0.0646897058823529411764705882,17.5
9,Con,0,-0.0646897058823529411764705882,17.5
10,Con,0,-0.0646897058823529411764705882,17.5
11,Con,0,-0.0646897058823529411764705882,17.5
12,Con,0,-0.0646897058823529411764705882,17.5
13,Con,0,-0.0646897058823529411764705882,17.5
14,Con,0,-0.0646897058823529411764705882,17.5
15,Con,0,-0.0646897058823529411764705882,17.5
16,Con,0,-0.0646897058823529411764705882,17.5
17,Con,0,-0.0646897058823529411764705882,17.5
18,Con,0,-0.0646897058823529411764705882,17.5
19,Con,0,-0.0646897058823529411764705882,17.5
20,Con,0,-0.0646897058823529411764705882,17.5
21,Con,0,-0.0646897058823529411764705882,17.5
22,Con,0,-0.0646897058823529411764705882,17.5
23,Con,0,-0.0646897058823529411764705882,17.5
24,Con,0,-0.0646897058823529411764705882,17.5
25,Con,0,-0.0646897058823529411764705882,17.5
26,Con,0,-0.0646897058823529411764705882,17.5
27,Con,0,-0.0646897058823529411764705882,17.5
28,Con,0,-0.0646897058823529411764705882,17.5
29,Con,0,-0.0646897058823529411764705882,17.5
30,Con,0,-0.0646897058823529411764705882,17.5
31,Con,0,-0.0646897058823529411764705882,17.5
32,Con,0,-0.0646897058823529411764705882,17.5
33,Con,0,-0.0646897058823529411764705882,17.5
34,Con,0,-0.0646897058823529411764705882,17.5
35,Unc,0.1939,0.1292102941176470588235294118,65
36,Unc,0.1562,0.0915102941176470588235294118,57
37,Unc,0.1589,0.0942102941176470588235294118,59
38,Unc,0.1139,0.0492102941176470588235294118,50
39,Unc,0.0666,0.0019102941176470588235294118,40
40,Unc,0.2509,0.1862102941176470588235294118,67
41,Unc,0.2221,0.1574102941176470588235294118,66
42,Unc,0.179,0.1143102941176470588235294118,64
43,Unc,0.0976,0.0329102941176470588235294118,46
44,Unc,0.1442,0.0795102941176470588235294118,55
45,Unc,0.1586,0.0939102941176470588235294118,58
46,Unc,0.0141,-0.0505897058823529411764705882,35
47,Unc,0.1043,0.0396102941176470588235294118,49
48,Unc,0.0833,0.0186102941176470588235294118,43
49,Unc,0.0793,0.0146102941176470588235294118,42
50,Unc,0.0579,-0.0067897058823529411764705882,39
51,Unc,0.1021,0.0374102941176470588235294118,48
52,Unc,0.1232,0.0585102941176470588235294118,52
53,Unc,0.0742,0.0095102941176470588235294118,41
54,Unc,0.0246,-0.0400897058823529411764705882,36
55,Unc,0.0556,-0.0090897058823529411764705882,38
56,Unc,0.0942,0.0295102941176470588235294118,45
57,Unc,0.1367,0.0720102941176470588235294118,54
58,Unc,0.1319,0.0672102941176470588235294118,53
59,Unc,0.0481,-0.0165897058823529411764705882,37
60,Unc,0.0909,0.0262102941176470588235294118,44
61,Unc,0.1761,0.1114102941176470588235294118,63
62,Unc,0.1729,0.1082102941176470588235294118,62
63,Unc,0.1014,0.0367102941176470588235294118,47
64,Unc,0.1627,0.0980102941176470588235294118,60
65,Unc,0.1217,0.0570102941176470588235294118,51
66,Unc,0.1647,0.1000102941176470588235294118,61
67,Unc,0.1527,0.0880102941176470588235294118,56
68,Unc,0.3844,0.3197102941176470588235294118,68
