-0.5198,0.324,1.0364,-0.2441,1.8311,0.9155,-272.3969,808.985,-353.1238,-0.6895,-0.2156,0.7119,-0.9155,1.4343,-3.9368,142.7993,806.5076,627.9807,-0.6089,0.6328,0.5276,0.4883,0.6409,-0.2136,-303.6967,497.3522,-273.2637,0.103,0.1396,1.001,1.6479,-0.5188,-1.0376,312.6169,573.5927,698.6686,0.3589,0.0391,0.9727,2.1057,1.0986,2.3804,278.6756,215.0687,459.598,0.0061,0.2515,1.1116,-0.885,1.4648,-0.7019,171.3755,285.0597,301.9513,0.1274,0.3289,0.9773,-2.4414,1.1902,0.1526,18.0395,333.005,-45.0754,0.2412,0.1162,1.0149,-1.9531,0.0305,-1.9531,-201.3867,422.9684,520.1008,0.046074,1695794501308.736
-0.4871,0.3191,1.0627,0.2136,1.6785,1.3123,-257.9653,816.2243,-370.5191,-0.6841,-0.2166,0.7385,-0.4272,1.6479,-2.8076,153.377,813.5359,641.522,-0.5854,0.6252,0.5325,-1.4954,0.2441,-0.2136,-310.6782,472.8348,-290.1319,0.1133,0.1519,1.0054,2.7466,-1.8311,-0.7324,319.7624,577.1888,709.0707,0.3716,0.0481,0.9673,2.8381,-0.061,2.2583,278.6756,215.0687,456.1424,0.0134,0.2549,1.1233,0.061,1.7395,-0.1526,191.219,283.244,307.1874,0.1372,0.3318,0.9905,-1.3428,2.2888,1.1292,21.6474,314.9069,-31.206,0.2444,0.1152,1.0449,-0.5493,2.0752,-0.2136,-195.9925,417.5917,525.3018,0.046043,1695794501329.703
-0.5142,0.3235,1.062,-0.2441,2.1057,1.2207,-263.3771,814.4145,-361.8214,-0.6958,-0.2209,0.7246,-0.6714,2.0142,-3.2654,153.377,820.5643,627.9807,-0.6021,0.6321,0.5293,-0.2136,1.0681,-0.3662,-303.6967,479.8398,-286.7582,0.1006,0.1438,1.0122,1.1902,-0.9766,-0.0916,319.7624,580.785,691.7339,0.3647,0.043,0.9771,1.8311,0.6714,3.2959,282.2484,218.6532,463.0536,0.0083,0.249,1.1255,-0.824,1.4648,-0.3357,189.4151,288.6911,315.9143,0.1311,0.3274,0.9917,-2.3804,1.4954,0.6714,18.0395,318.5266,-31.206,0.2429,0.113,1.0342,-1.3733,0.6409,-1.1292,-221.1658,417.5917,514.8997,0.046075,1695794501435.808
-0.4922,0.3206,1.0439,-0.3967,1.9531,1.5259,-263.3771,839.7518,-358.3424,-0.679,-0.2124,0.7214,-0.8545,1.9531,-2.6855,146.3252,824.0786,621.21,-0.5884,0.6208,0.5332,-0.824,0.6409,-0.0916,-287.9882,495.601,-281.6978,0.1003,0.1492,1.0015,1.4954,-1.3428,-0.4272,310.8305,571.7946,703.8696,0.3613,0.0476,0.9675,1.9226,0.3662,2.7466,275.1028,218.6532,456.1424,0.0081,0.2505,1.1218,-0.3967,1.8005,-0.3662,176.7874,283.244,300.2059,0.1228,0.3286,0.9846,-2.1667,2.3499,0.7935,14.4316,322.1462,-48.5427,0.2283,0.1113,1.0322,-1.8311,1.6174,-0.9155,-208.5791,412.215,513.1661,0.046079,1695794501466.43
-0.5095,0.3291,1.0823,-0.061,2.1973,1.4954,-259.7692,818.0341,-354.8633,-0.6997,-0.2166,0.7415,-1.0681,1.8616,-2.8687,153.377,813.5359,614.4393,-0.5979,0.6375,0.5347,-0.946,0.885,-0.3357,-314.1689,490.3472,-286.7582,0.1003,0.1511,1.0117,1.4648,-1.5564,-0.0916,317.976,586.1793,703.8696,0.3618,0.0474,0.9785,1.77,-0.2441,3.1128,282.2484,218.6532,469.9649,0.0,0.2505,1.1255,-0.4883,1.0376,-0.1526,174.9834,285.0597,308.9328,0.1182,0.3323,0.9912,-1.709,0.7019,0.5188,30.6672,323.956,-53.7437,0.2263,0.1165,1.0454,-0.8545,-0.2441,-1.709,-213.9734,435.5141,535.7038,0.046081,1695794501468.965
-0.5093,0.321,1.0625,-0.2441,2.2583,0.5493,-263.3771,807.1752,-351.3843,-0.6958,-0.2209,0.7297,-0.885,2.4719,-3.5706,149.8511,817.0502,631.366,-0.6025,0.6306,0.531,-0.7019,0.8545,-1.1902,-307.1874,490.3472,-286.7582,0.0996,0.1431,1.0081,-0.1221,-1.3428,-0.3052,300.1122,589.7755,690.0003,0.3655,0.0396,0.9697,0.7629,0.0,2.9602,278.6756,218.6532,452.6868,0.0076,0.2458,1.1238,-1.1902,0.6714,-0.6409,162.3558,272.3501,296.7151,0.1277,0.3245,0.9797,-2.5024,0.7935,0.5798,16.2356,323.956,-43.3417,0.2317,0.1118,1.019,-1.9836,0.0916,-1.4343,-201.3867,412.215,527.0354,0.046092,1695794501512.691
-0.4851,0.321,1.0508,0.3052,2.0752,1.8311,-268.789,819.8439,-346.1657,-0.676,-0.2153,0.7271,-0.6104,2.0447,-2.1973,133.9845,811.7789,636.444,-0.5847,0.6218,0.5349,-0.3052,0.9766,0.1831,-310.6782,500.8547,-280.011,0.1033,0.1475,0.9985,1.6479,-0.824,-0.0916,300.1122,589.7755,690.0003,0.3647,0.0447,0.9683,2.2583,0.6714,3.1433,271.5301,222.2376,459.598,0.0107,0.2507,1.1216,-0.3967,2.2583,-0.2441,178.5913,288.6911,294.9698,0.1318,0.3315,0.9863,-1.9531,2.1973,0.5798,21.6474,307.6677,-41.6081,0.2395,0.1152,1.0371,-1.6785,1.2512,-1.0681,-199.5887,428.3451,532.2365,0.046087,1695794501544.6487
-0.5156,0.3242,1.0635,-0.6714,2.5024,1.2817,-261.5732,812.6047,-356.6028,-0.699,-0.2209,0.7258,-1.3123,2.3193,-3.1738,153.377,820.5643,634.7513,-0.6006,0.6304,0.53,-0.8545,1.3733,-0.4883,-322.8959,492.0985,-291.8187,0.0906,0.1467,1.0115,1.1902,-1.1597,-0.2747,300.1122,589.7755,690.0003,0.3574,0.0413,0.9778,1.2512,0.5493,3.2043,282.2484,211.4842,466.5093,0.0007,0.2473,1.1248,-1.2207,1.7395,-0.4272,191.219,279.6127,300.2059,0.1201,0.3262,0.9883,-2.655,1.8005,0.6104,12.6277,313.0971,-39.8744,0.2317,0.1128,1.0354,-2.0447,1.0071,-1.2207,-199.5887,424.7607,528.7691,0.046067,1695794501651.496
-0.499,0.321,1.0618,-0.6104,1.6785,1.1292,-270.593,792.6968,-337.468,-0.6836,-0.2146,0.7263,-1.1597,1.5259,-3.1128,149.8511,810.0217,617.8246,-0.5974,0.6279,0.5295,-1.0681,0.3967,-0.4578,-300.2059,500.8547,-290.1319,0.0994,0.1458,0.9978,0.8545,-2.0142,-0.0916,300.1122,589.7755,690.0003,0.3582,0.0417,0.9653,1.5259,-0.5798,3.1738,284.0348,220.4454,461.3258,0.0042,0.2463,1.1208,-0.1831,0.7324,-0.3662,185.8072,292.3224,315.9143,0.1216,0.323,0.9863,-1.8311,0.7629,0.7324,23.4514,323.956,-53.7437,0.2268,0.1094,1.0339,-0.9155,0.1526,-1.3733,-206.781,421.1762,528.7691,0.046081,1695794501671.953
-0.5029,0.3201,1.0586,0.2747,1.9226,1.0071,-265.1811,823.4636,-363.5609,-0.688,-0.219,0.7268,-0.2747,1.9531,-3.1433,148.0882,811.7789,629.6733,-0.592,0.6272,0.5315,-0.2136,0.3662,-0.4272,-314.1689,483.3423,-283.3846,0.1121,0.146,1.0073,0.946,-1.3123,-0.2747,307.2577,582.5831,703.8696,0.3716,0.0432,0.9697,1.4648,0.2136,2.9297,278.6756,222.2376,466.5093,0.0125,0.2527,1.123,-0.4883,1.1902,-0.5188,185.8072,277.7971,301.9513,0.1375,0.3313,0.9834,-2.2888,1.9226,1.0681,10.8237,314.9069,-52.0101,0.2451,0.1177,1.0312,-1.7395,1.2207,-0.4578,-210.3772,421.1762,535.7038,0.046086,1695794501672.635
