0.075200,0.545900,1.089100,1.007100,2.899200,2.014200,-452.792200,-117.637600,53.925300,0.079100,-0.245800,1.009800,-1.342800,1.983600,0.274700,169.243600,-38.656100,429.938200,0.015600,-0.219200,1.006600,-0.671400,0.671400,0.640900,97.741500,-77.054600,53.978000,-0.878700,0.407500,0.191400,1.434300,-1.342800,0.579800,-219.725000,605.958400,355.402200,-0.913800,0.115700,0.395300,1.892100,-0.274700,3.356900,85.746300,344.109900,473.420500,-0.879900,-0.166500,0.530000,-0.793500,0.854500,0.305200,119.060900,461.179400,328.132000,-0.922600,0.108200,0.321800,-1.617400,2.441400,2.075200,-18.039500,412.636700,-97.085500,-0.904100,0.368900,0.132300,-1.220700,1.617400,1.342800,-224.762000,711.518900,480.226300,0.033771
0.067900,0.548600,1.084200,2.471900,2.746600,2.380400,-447.380300,-130.306300,76.539100,0.071500,-0.244600,1.012900,0.152600,2.166700,-0.640900,174.532500,-26.356500,424.860200,0.010000,-0.211200,1.010300,1.647900,0.091600,-0.732400,106.468400,-82.308300,62.412100,-0.878900,0.407500,0.189500,2.319300,-1.129200,1.525900,-212.579500,602.362200,345.000200,-0.904500,0.119600,0.394300,2.288800,-1.800500,4.394500,91.105500,331.564200,471.692700,-0.874000,-0.161100,0.528100,1.464800,0.274700,1.037600,102.825300,448.469800,315.914300,-0.911400,0.112100,0.323000,-0.824000,1.617400,3.051800,-12.627700,425.305400,-81.482400,-0.893600,0.370400,0.134500,-0.610400,1.739500,2.960200,-226.560100,709.726600,481.960000,0.033750
0.073200,0.556200,1.080800,2.685500,3.326400,1.434300,-438.360600,-124.876900,78.278700,0.078600,-0.238500,1.012000,0.701900,4.211400,-2.075200,169.243600,-24.599400,433.323600,0.014200,-0.210200,1.010300,3.112800,1.739500,-1.251200,101.232200,-63.044600,47.230800,-0.877900,0.414300,0.193800,2.746600,-0.335700,1.312300,-223.297800,591.573600,358.869500,-0.906000,0.120600,0.399200,2.594000,-0.824000,4.241900,110.755700,333.356400,476.876200,-0.866200,-0.158400,0.527600,2.746600,2.594000,1.281700,128.080700,448.469800,305.442000,-0.918200,0.110400,0.322800,-1.281700,3.234900,3.356900,-34.275100,428.925000,-84.949800,-0.918000,0.360400,0.122300,-0.915500,2.929700,2.624500,-228.358200,715.103400,473.291700,0.033725
0.056600,0.558800,1.093500,1.464800,4.303000,-3.021200,-438.360600,-110.398400,71.320600,0.088100,-0.242400,1.026600,0.030500,8.026100,-5.218500,174.532500,-29.870700,411.318800,0.033700,-0.205300,1.004900,2.227800,6.012000,-2.441400,106.468400,-75.303300,55.664800,-0.871600,0.402800,0.195600,4.486100,-0.061000,-0.701900,-217.938600,614.948800,353.668500,-0.908400,0.109900,0.399700,4.364000,2.471900,3.753700,116.114800,327.979700,478.604000,-0.878400,-0.162600,0.510000,2.807600,7.598900,0.244100,110.041100,455.732400,322.895900,-0.926300,0.108900,0.319800,0.457800,5.828900,2.136200,-21.647400,427.115200,-86.683500,-0.916000,0.367900,0.122300,1.403800,4.211400,-0.061000,-212.175300,691.804300,468.090700,0.033731
0.055700,0.547900,1.083000,2.044700,4.455600,-1.617400,-450.988300,-112.208200,62.622900,0.042200,-0.239000,1.008100,0.366200,6.439200,-3.570600,167.480600,-36.899000,441.786900,-0.023400,-0.207800,0.995800,1.068100,3.875700,-1.190200,87.269200,-73.552100,47.230800,-0.885300,0.416300,0.181900,3.112800,-0.396700,0.091600,-219.725000,595.169800,338.065500,-0.910400,0.137000,0.388700,2.807600,0.091600,4.272500,103.610200,340.525400,476.876200,-0.877000,-0.142300,0.505100,1.190200,3.295900,0.274700,117.257000,462.995100,336.858900,-0.920900,0.124800,0.319600,-1.709000,2.105700,1.770000,-23.451400,418.066100,-102.286500,-0.912800,0.375500,0.113000,-1.251200,1.403800,0.457800,-222.963900,709.726600,481.960000,0.033705
0.065400,0.563500,1.078600,-0.366200,2.624500,-0.518800,-434.752700,-128.496500,71.320600,0.060100,-0.230700,1.015400,-2.136200,4.119900,-1.770000,155.140000,-35.141900,433.323600,-0.011500,-0.201900,0.999300,-1.373300,3.051800,0.030500,111.704500,-73.552100,37.109900,-0.884300,0.416500,0.180200,-0.030500,-0.854500,-0.701900,-219.725000,616.746900,334.598100,-0.915500,0.129600,0.388400,1.159700,1.709000,2.807600,116.114800,335.148700,478.604000,-0.880400,-0.149900,0.503400,-0.732400,2.563500,-0.396700,104.629300,439.391400,317.659700,-0.934100,0.115700,0.317600,-3.326400,2.716100,0.427200,-25.255300,430.734800,-86.683500,-0.921900,0.366200,0.118400,-2.655000,1.129200,-0.640900,-228.358200,704.349900,462.889600,0.033738
0.068600,0.553500,1.081800,-1.251200,2.533000,0.213600,-440.164600,-133.925900,66.102000,0.065900,-0.239000,1.012200,-3.173800,2.746600,-0.061000,172.769500,-28.113600,423.167500,-0.002200,-0.209700,0.999000,-3.509500,2.624500,0.762900,97.741500,-63.044600,50.604400,-0.883100,0.407500,0.188700,-0.244100,-1.861600,-0.732400,-223.297800,602.362200,341.532800,-0.913600,0.116000,0.391400,1.129200,1.007100,2.563500,98.251000,320.810800,485.515200,-0.874500,-0.163600,0.507600,-2.136200,2.075200,-1.525900,117.257000,448.469800,326.386600,-0.925500,0.103800,0.318800,-3.143300,1.220700,-0.518800,-16.235600,414.446500,-95.351800,-0.909900,0.357900,0.123800,-2.807600,-0.122100,-1.709000,-219.367700,698.973200,464.623300,0.033926
0.056900,0.547100,1.082000,-1.434300,2.563500,0.061000,-432.948700,-126.686700,66.102000,0.058300,-0.245100,1.012200,-3.387500,2.471900,-0.335700,163.954700,-40.413200,438.401600,-0.003400,-0.210400,1.012700,-3.204300,2.258300,0.305200,89.014500,-61.293400,59.038500,-0.875200,0.406500,0.186500,0.824000,-1.953100,-0.244100,-225.084100,614.948800,339.799100,-0.909400,0.120600,0.392800,1.770000,0.427200,3.021200,117.901200,333.356400,487.243000,-0.901100,-0.153600,0.518600,-1.373300,1.190200,-0.793500,115.453000,457.548100,331.622800,-0.916000,0.122300,0.320600,-2.380400,1.373300,0.610400,-18.039500,394.538600,-104.020100,-0.877400,0.371600,0.126000,-2.471900,0.549300,0.793500,-230.156300,706.142200,471.558000,0.033946
0.062300,0.554900,1.082800,0.824000,1.403800,3.418000,-440.164600,-119.447500,73.060100,0.059100,-0.231000,1.010700,-1.525900,-1.159700,0.671400,172.769500,-24.599400,429.938200,-0.003200,-0.204100,0.996100,-0.976600,-1.983600,0.335700,102.977600,-64.795900,48.917600,-0.879600,0.416500,0.189700,0.061000,-1.709000,1.983600,-221.511400,604.160300,350.201200,-0.902600,0.124300,0.394500,0.610400,-2.166700,3.570600,119.687600,331.564200,471.692700,-0.857700,-0.151100,0.512000,-0.640900,-2.655000,-0.152600,110.041100,470.257800,326.386600,-0.907500,0.109600,0.315900,-3.234900,0.305200,1.495400,-21.647400,416.256300,-90.150800,-0.911400,0.355200,0.116700,-3.021200,-0.061000,1.922600,-222.963900,691.804300,475.025400,0.033935
0.064900,0.551300,1.083700,-1.342800,1.586900,0.976600,-440.164600,-115.827800,73.060100,0.068600,-0.239700,1.013400,-3.295900,1.342800,-0.305200,178.058400,-36.899000,431.630900,-0.000200,-0.211200,1.003200,-2.227800,0.762900,0.122100,108.213800,-63.044600,40.483500,-0.879600,0.414600,0.189200,0.549300,-2.014200,0.457800,-214.365800,607.756500,360.603200,-0.913600,0.119600,0.395300,1.220700,-0.244100,2.624500,94.678200,342.317700,471.692700,-0.884500,-0.160600,0.512700,-1.007100,-0.579800,-0.701900,122.668800,443.022700,331.622800,-0.925800,0.111600,0.318800,-2.899200,0.488300,0.274700,-25.255300,409.017100,-93.618100,-0.908700,0.362500,0.121300,-2.929700,-0.549300,0.274700,-230.156300,713.311100,478.492700,0.033974
