0.07387512, 0.1288234, 0.4717117, 0.8691577,-0.02923953, 0.2668886, 0.4838423, 0.8329539,-0.2293858, 0.1422387, 0.5339485, 0.8012798,-0.4397515, -0.009189622, 0.5524929, 0.7080153,-0.08690581, 0.01181562, -0.05370686, 0.9946976,-0.4152762, 0.01315786, -0.05079086, 0.9081811,0.8703595, -0.0405384, 0.03330884, -0.4896136,0.9874692, -0.04972111, 0.01675267, -0.1488347,-0.08592623, -0.06399656, -0.1324454, 0.9853829,-0.01090186, -0.07166886, -0.1275829, 0.9891751,-0.2922413, -0.03235406, -0.1427131, 0.9450827,-0.5456699, 0.008987402, -0.1460584, 0.8251246,-0.0800557, -0.1419336, -0.1610417, 0.973402,0.09282936, -0.1397257, -0.1415049, 0.9756207,-0.1067174, -0.1081658, -0.1668744, 0.9741994,-0.3330271, -0.0658476, -0.1876459, 0.9217082,-0.03961723, -0.2136862, -0.2280938, 0.9490742,0.1519029, -0.2254913, -0.1893016, 0.9435275,-0.02033189, -0.1877532, -0.2267822, 0.9554607,-0.2194962, -0.1362312, -0.2610028, 0.930129,
0.07371806, 0.1288154, 0.4718987, 0.8690707,-0.03066782, 0.2663102, 0.4843748, 0.8327782,-0.2298578, 0.1421303, 0.5341713, 0.8010152,-0.4393763, -0.008763808, 0.5526873, 0.708102,-0.08700562, 0.01170751, -0.05349333, 0.9947017,-0.4113733, 0.01359656, -0.05046897, 0.9099671,0.8699065, -0.04081328, 0.03265363, -0.4904394,0.9872673, -0.0497379, 0.01606625, -0.1502379,-0.08600159, -0.06411172, -0.1322261, 0.9853982,-0.01081908, -0.07196797, -0.1273134, 0.989189,-0.2948808, -0.03230779, -0.1426334, 0.944276,-0.549127, 0.009213345, -0.1459562, 0.8228435,-0.08011004, -0.1420494, -0.1608167, 0.9734179,0.09321298, -0.1399075, -0.1411903, 0.9756037,-0.1078518, -0.1081486, -0.1667713, 0.974094,-0.3347894, -0.06571579, -0.1875906, 0.9210902,-0.03964747, -0.2137978, -0.2278635, 0.9491032,0.1529347, -0.2252307, -0.188954, 0.9434927,-0.02036869, -0.1873087, -0.2266008, 0.9555902,-0.2193994, -0.1358792, -0.2607093, 0.9302856,
0.07381646, 0.1287119, 0.4717887, 0.8691374,-0.03176176, 0.2657022, 0.4846443, 0.8327746,-0.2300853, 0.1420314, 0.5341393, 0.8009888,-0.4389409, -0.008345331, 0.5526373, 0.708416,-0.08688688, 0.01168272, -0.05364246, 0.9947043,-0.4076297, 0.01420425, -0.05047803, 0.9116404,0.8693314, -0.04140377, 0.0321795, -0.49144,0.9870232, -0.05011579, 0.01543374, -0.151774,-0.08589163, -0.06412718, -0.1323826, 0.9853858,-0.01058793, -0.07216893, -0.1274321, 0.9891616,-0.2971452, -0.03208875, -0.1428902, 0.9435346,-0.552342, 0.009718605, -0.1461261, 0.8206528,-0.0800117, -0.1420619, -0.1609801, 0.9733971,0.0937403, -0.1400111, -0.1412843, 0.9755247,-0.1086867, -0.1079965, -0.1670363, 0.9739727,-0.3361465, -0.0653882, -0.187853, 0.9205657,-0.03955955, -0.2138074, -0.2280298, 0.9490647,0.1540209, -0.2249304, -0.1890276, 0.9433729,-0.02019664, -0.1867823, -0.2267984, 0.95565,-0.2190601, -0.1353746, -0.2607659, 0.9304233,
0.07390299, 0.1286077, 0.4715742, 0.8692619,-0.03273097, 0.2651822, 0.4847696, 0.8328298,-0.2302468, 0.1420252, 0.5339962, 0.8010389,-0.438579, -0.007898453, 0.5525041, 0.7087491,-0.08679404, 0.01166076, -0.05390831, 0.9946983,-0.404186, 0.01483684, -0.0506047, 0.9131554,0.8686933, -0.04206754, 0.03180078, -0.4925353,0.9867789, -0.05059901, 0.01485625, -0.1532533,-0.08581569, -0.06414204, -0.1326526, 0.9853551,-0.01033805, -0.07235888, -0.1276645, 0.9891204,-0.2991039, -0.03186757, -0.1432428, 0.9428694,-0.555401, 0.01027536, -0.1463846, 0.8185327,-0.07995595, -0.1420752, -0.1612534, 0.9733545,0.09423225, -0.1401194, -0.141491, 0.9754317,-0.1094218, -0.1078477, -0.1673978, 0.9738448,-0.3373638, -0.065049, -0.1882068, 0.920072,-0.03952153, -0.2138243, -0.228301, 0.9489973,0.1549864, -0.2246838, -0.18921, 0.9432369,-0.02005447, -0.186309, -0.2270952, 0.9556749,-0.2188014, -0.1348848, -0.2609394, 0.9305067,
0.07491902, 0.1299428, 0.4691939, 0.8702638,-0.02966603, 0.2673677, 0.482151, 0.8337654,-0.2287951, 0.1439085, 0.5322081, 0.8023077,-0.4383492, -0.006241112, 0.5512859, 0.7098555,-0.08698043, 0.013555, -0.05632311, 0.9945242,-0.4084293, 0.01655413, -0.05246954, 0.9111303,0.8692498, -0.04444923, 0.03242465, -0.491302,0.9872195, -0.05308173, 0.01447141, -0.1495681,-0.08632881, -0.06227569, -0.135035, 0.9851064,-0.01015817, -0.07059081, -0.1301638, 0.9889242,-0.2973966, -0.02967339, -0.1450695, 0.9432018,-0.551201, 0.01242102, -0.1475513, 0.8211284,-0.08071639, -0.1402474, -0.1636048, 0.9731644,0.09310187, -0.1386554, -0.1442049, 0.975352,-0.1084428, -0.1062147, -0.1695252, 0.9737658,-0.3358683, -0.06306634, -0.18985, 0.9204195,-0.04057682, -0.2121498, -0.2306485, 0.9487609,0.1527605, -0.2240246, -0.1919404, 0.9432052,-0.02107449, -0.1854411, -0.2294335, 0.9552632,-0.2200043, -0.1334662, -0.2630873, 0.9298226,
0.07583451, 0.1305926, 0.4675929, 0.8709487,-0.02679269, 0.2688764, 0.4802383, 0.8344812,-0.2273283, 0.1450716, 0.5309214, 0.803367,-0.4381472, -0.005485248, 0.5503573, 0.7107065,-0.0867826, 0.01474368, -0.05800569, 0.9944279,-0.4128946, 0.0176459, -0.05379873, 0.9090173,0.8695263, -0.0459774, 0.03304178, -0.4906306,0.9874434, -0.05474947, 0.0144283, -0.1474782,-0.08634929, -0.06107936, -0.1367189, 0.9849473,-0.009896533, -0.06931104, -0.1319582, 0.9887796,-0.2942798, -0.02836512, -0.1463298, 0.9440246,-0.5466704, 0.01371209, -0.1484216, 0.8239748,-0.08090813, -0.1390666, -0.1652912, 0.973033,0.09238388, -0.1376655, -0.1461616, 0.9752693,-0.1071575, -0.1051919, -0.1710253, 0.9737568,-0.3339259, -0.06186088, -0.1910189, 0.9209661,-0.04097144, -0.2110499, -0.2323491, 0.9485743,0.1509452, -0.2237281, -0.1939623, 0.9431542,-0.02163491, -0.1850767, -0.2311325, 0.9549116,-0.2208455, -0.1326509, -0.2647251, 0.9292748,
0.07650463, 0.1308803, 0.4664151, 0.8714783,-0.02436922, 0.2699662, 0.4787238, 0.8350736,-0.22609, 0.1458553, 0.529891, 0.8042544,-0.4381521, -0.005186334, 0.5495738, 0.7113118,-0.08654296, 0.01545554, -0.0592829, 0.9943626,-0.4170946, 0.01845243, -0.05482418, 0.9070203,0.8697208, -0.04709498, 0.03358938, -0.4901424,0.9875336, -0.05599716, 0.01450867, -0.1463942,-0.08625958, -0.06035345, -0.1380029, 0.9848208,-0.009732348, -0.06840609, -0.1333387, 0.988659,-0.2907188, -0.02762647, -0.1472935, 0.9449995,-0.5425373, 0.01451269, -0.1491576, 0.8265559,-0.0809426, -0.1383475, -0.1665824, 0.9729124,0.09182859, -0.1370269, -0.1476521, 0.9751872,-0.1058705, -0.1045854, -0.1721609, 0.9737628,-0.3319546, -0.06115405, -0.1919315, 0.921536,-0.04114777, -0.2103815, -0.2336491, 0.9483958,0.1493698, -0.2236765, -0.1955216, 0.9430953,-0.02198089, -0.1850353, -0.232426, 0.9545978,-0.2214525, -0.1322442, -0.2660289, 0.9288158,
0.07702977, 0.1309689, 0.4656027, 0.871853,-0.02231479, 0.2707858, 0.4775833, 0.8355186,-0.2250185, 0.1463922, 0.5291314, 0.8049571,-0.4382626, -0.005192521, 0.5489843, 0.7116988,-0.08626843, 0.01588731, -0.06018888, 0.9943252,-0.420991, 0.01907516, -0.0555396, 0.9051619,0.8698386, -0.04788358, 0.03399518, -0.4898289,0.9875708, -0.0568827, 0.01458998, -0.1457927,-0.08608574, -0.05990296, -0.1389213, 0.9847344,-0.009604836, -0.06771983, -0.1343435, 0.9885715,-0.2869985, -0.02724197, -0.1479595, 0.9460432,-0.5388502, 0.0149944, -0.1496974, 0.8288584,-0.08085538, -0.137898, -0.1675132, 0.9728237,0.09143843, -0.1365774, -0.1487363, 0.9751221,-0.1045592, -0.1042261, -0.1729531, 0.9738026,-0.3299539, -0.06077205, -0.1925685, 0.9221467,-0.04115799, -0.2099588, -0.2345903, 0.9482567,0.1480442, -0.2237335, -0.1966782, 0.9430503,-0.02211893, -0.1851675, -0.2333495, 0.9543436,-0.2218254, -0.1320962, -0.2670011, 0.9284689,
0.07753596, 0.1308914, 0.4649251, 0.8721814,-0.02045453, 0.2713908, 0.4766107, 0.8359252,-0.2240039, 0.1467627, 0.5284615, 0.8056125,-0.4384042, -0.005372408, 0.5484359, 0.712033,-0.08590479, 0.01615586, -0.06097908, 0.9943042,-0.4245838, 0.01965264, -0.05616264, 0.9034314,0.8699026, -0.04858647, 0.03434857, -0.4896214,0.9875546, -0.05766537, 0.01466882, -0.1455869,-0.08580139, -0.05960763, -0.1397312, 0.9846625,-0.009447575, -0.06716647, -0.1352336, 0.9884894,-0.2833008, -0.02701404, -0.1485587, 0.9470698,-0.5355817, 0.0153796, -0.1502096, 0.8308747,-0.08064406, -0.1375986, -0.1683426, 0.9727404,0.09118529, -0.1362384, -0.1496945, 0.9750466,-0.1032881, -0.1039714, -0.1736644, 0.9738389,-0.3280012, -0.06050965, -0.1931527, 0.9227383,-0.04102631, -0.2096718, -0.2354329, 0.9481171,0.1469134, -0.2238233, -0.1977203, 0.9429879,-0.0221577, -0.1853315, -0.2341846, 0.9541063,-0.222084, -0.1320033, -0.2678905, 0.9281641,
0.07789275, 0.1307245, 0.4642818, 0.8725172,-0.01887124, 0.2718461, 0.4756828, 0.8363429,-0.2231646, 0.147042, 0.5277813, 0.8062401,-0.4386724, -0.005608133, 0.5478531, 0.7123145,-0.08561688, 0.01626568, -0.06174476, 0.99428,-0.4280128, 0.02016684, -0.05678962, 0.9017612,0.8699651, -0.04924386, 0.03473908, -0.4894169,0.9875274, -0.05841776, 0.01480296, -0.1454577,-0.08557708, -0.05947617, -0.1405104, 0.9845791,-0.009403635, -0.06676391, -0.1360844, 0.9884003,-0.2797232, -0.0269441, -0.1491657, 0.9480394,-0.5326414, 0.01565661, -0.1507689, 0.8326564,-0.08048442, -0.1374635, -0.1691345, 0.9726354,0.09091116, -0.1360404, -0.1505897, 0.974962,-0.1021479, -0.1038498, -0.1743544, 0.9738488,-0.3261321, -0.06039026, -0.1937454, 0.9232841,-0.04093129, -0.2095494, -0.2362267, 0.9479508,0.1458229, -0.223986, -0.1986923, 0.9429143,-0.02220031, -0.1855705, -0.2349722, 0.9538652,-0.2222518, -0.1320204, -0.2687359, 0.927877,
