frameIndex,thumb_x,thumb_y,thumb_z,thumb_v,index_x,index_y,index_z,index_v,middle_x,middle_y,middle_z,middle_v,ring_x,ring_y,ring_z,ring_v,pinky_x,pinky_y,pinky_z,pinky_v,palm_x,palm_y,palm_z,palm_v,date_now
13,37.2744102478027,64.4296417236328,0.210190370678902,10.537010401084,8.58437442779541,48.9833374023438,-34.1461563110352,18.8913876896341,-14.6988353729248,68.3278579711914,-64.1972427368164,25.9835978700216,-50.0396728515625,70.8917770385742,-62.2449493408203,21.3618217462184,-79.2803497314453,62.1954383850098,-41.3830108642578,20.0686169991372,-36.0875701904297,70.4384155273438,32.8239097595215,10.5653560625188,2022/12/9 16:52:51
14,37.2271156311035,64.4169082641602,0.19229444861412,5.8605450419535,8.57730197906494,49.0676307678223,-34.2702560424805,16.7079675644663,-14.7738542556763,68.4731597900391,-64.3314514160156,21.616376281739,-50.1413497924805,70.9999465942383,-62.3274192810059,17.1254264283533,-79.3758926391602,62.2427291870117,-41.4238624572754,11.6737436107128,-36.123722076416,70.4284439086914,32.8037910461426,4.81502198265814,2022/12/9 16:52:51
15,37.1893272399902,64.3745956420898,0.144029170274734,8.43473580210149,8.56792259216309,49.07568359375,-34.4057846069336,15.115333877469,-14.8542833328247,68.5546340942383,-64.4676666259766,18.9453350026239,-50.2599830627441,71.077262878418,-62.4289741516113,18.3277439586559,-79.4722747802734,62.2440032958984,-41.4759254455566,11.8463642661657,-36.1515884399414,70.3912124633789,32.7596397399902,7.51428550386195,2022/12/9 16:52:51
16,37.1142234802246,64.3989715576172,0.130680069327354,8.99456634094706,8.52829647064209,49.1410789489746,-34.5313339233398,15.9251614692342,-14.9701366424561,68.6809692382813,-64.5574340820313,20.923174060312,-50.409294128418,71.2040023803711,-62.4875335693359,21.801904003299,-79.5961532592773,62.3056945800781,-41.4875297546387,15.1028189826618,-36.2134895324707,70.412467956543,32.7529335021973,7.60310868958744,2022/12/9 16:52:51
17,37.060245513916,64.4172897338867,0.095362089574337,7.45674709072378,8.51925563812256,49.1845436096191,-34.6777839660645,16.0514242436093,-15.053915977478,68.7722091674805,-64.6496124267578,16.706047475373,-50.5231285095215,71.2967681884766,-62.5625228881836,17.4397794515391,-79.677734375,62.3323936462402,-41.5225410461426,10.0313078247382,-36.2551383972168,70.422607421875,32.7212677001953,6.16025006785227,2022/12/9 16:52:51
18,36.9821701049805,64.4029312133789,0.0958588048815727,8.92048822512005,8.51082706451416,49.258228302002,-34.8695907592773,21.0251754432154,-15.1559858322144,68.8777313232422,-64.7174911499023,17.6552336570876,-50.6541862487793,71.4126510620117,-62.6173133850098,19.5444751116405,-79.7897567749023,62.3976249694824,-41.5410423278809,14.2835021824218,-36.320915222168,70.4478530883789,32.7109756469727,8.15558623018504,2022/12/9 16:52:51
19,36.9023742675781,64.3843307495117,0.0401984006166458,11.3221402233621,8.50422286987305,49.3261909484863,-35.1045837402344,24.8436361321038,-15.2724876403809,69.0071792602539,-64.7987670898438,21.4108780654851,-50.8053932189941,71.5458526611328,-62.6862525939941,22.9428430911202,-79.9048080444336,62.4416923522949,-41.5690689086914,13.8296594879636,-36.3793983459473,70.4484405517578,32.6812400817871,7.58265240982232,2022/12/9 16:52:51
20,36.8450660705566,64.3508758544922,-0.00645821029320359,9.02554814960737,8.54622745513916,49.396240234375,-35.351921081543,25.7711788089804,-15.3383436203003,69.1071014404297,-64.8622589111328,15.0737908254242,-50.8952217102051,71.6452331542969,-62.7465476989746,15.6286359959367,-79.9687271118164,62.4745445251465,-41.5989265441895,8.49299604021907,-36.4088325500488,70.4555435180664,32.6513862609863,4.88954697488962,2022/12/9 16:52:51
21,36.7728309631348,64.3129425048828,-0.0744858533143997,11.8227534885177,8.56995296478271,49.4255905151367,-35.5815086364746,22.708567709955,-15.4168510437012,69.1688995361328,-64.912483215332,12.8436163882204,-51.0028038024902,71.7173461914063,-62.8023338317871,15.2923495497353,-80.0405120849609,62.4638481140137,-41.6220664978027,8.54739872697716,-36.4418258666992,70.4378890991211,32.6197166442871,5.70622466869669,2022/12/9 16:52:51
22,36.6877670288086,64.2834167480469,-0.116979449987411,11.2069531584496,8.59236717224121,49.5003852844238,-35.8191261291504,23.9050556445767,-15.5005464553833,69.2981185913086,-64.9631729125977,17.9621460066331,-51.1229820251465,71.8563385009766,-62.8566932678223,20.2244701879037,-80.1380386352539,62.5138282775879,-41.6388359069824,11.9025075171985,-36.4917221069336,70.4543075561523,32.6095771789551,6.11469780767889,2022/12/9 16:52:51
23,36.6339073181152,64.2365188598633,-0.215877830982208,13.7500355933666,8.6326208114624,49.517936706543,-36.0740661621094,25.2077635292129,-15.5558929443359,69.3498382568359,-65.0352935791016,11.8621513347776,-51.2064399719238,71.9111557006836,-62.9342002868652,13.4098431017106,-80.1852416992188,62.4837341308594,-41.6814193725586,7.96862050171493,-36.5026206970215,70.4272155761719,32.5571365356445,6.97484061835408,2022/12/9 16:52:51
24,36.580883026123,64.2037963867188,-0.288279801607132,10.319424299082,8.67786312103271,49.5462379455566,-36.3080139160156,22.1828822409909,-15.6071481704712,69.4126892089844,-65.0890426635742,10.7377651972423,-51.2890625,71.9784545898438,-62.9977264404297,12.6916390426826,-80.2303771972656,62.4648017883301,-41.7105941772461,6.16576250057537,-36.5157852172852,70.4196624755859,32.5236473083496,4.13894310439988,2022/12/9 16:52:51
25,36.5201301574707,64.1525802612305,-0.357308268547058,11.9308479786358,8.72017192840576,49.5570793151855,-36.534252166748,21.9785253112252,-15.6505289077759,69.463981628418,-65.1420669555664,9.77454886564877,-51.3649711608887,72.03759765625,-63.0649681091309,12.4375759147095,-80.2734451293945,62.4418792724609,-41.7478561401367,6.98671358973365,-36.5369606018066,70.4013366699219,32.4888877868652,5.24482736138442,2022/12/9 16:52:51
26,36.4845008850098,64.09765625,-0.393933296203613,8.07030381897155,8.79204082489014,49.5435180664063,-36.7291946411133,19.2007952021836,-15.6623163223267,69.4812622070313,-65.1793670654297,4.71777983995591,-51.4117393493652,72.0655136108398,-63.1194610595703,7.74668907502418,-80.2925415039063,62.3990669250488,-41.7727317810059,6.11653341792765,-36.5392074584961,70.3824310302734,32.4707489013672,3.04916908184295,2022/12/9 16:52:51
27,36.4524307250977,64.0507354736328,-0.438428491353989,7.61993191876873,8.86000061035156,49.5359878540039,-36.935661315918,20.0311801707932,-15.6719770431519,69.4958419799805,-65.2249450683594,5.33380062491913,-51.4510307312012,72.0897750854492,-63.1779174804688,7.48823133729458,-80.3065795898438,62.369083404541,-41.8047370910645,5.18164064144553,-36.5379447937012,70.3710098266602,32.4435653686523,3.37628727766774,2022/12/9 16:52:51
28,36.4383773803711,63.9827766418457,-0.502217650413513,10.1638367258919,8.92791557312012,49.4478721618652,-37.108226776123,20.3218020940685,-15.6600723266602,69.4290237426758,-65.2799453735352,10.1238466150614,-51.4710998535156,72.0460968017578,-63.2510223388672,9.91633526813231,-80.2941360473633,62.2742385864258,-41.8560409545898,12.6350492850146,-36.51708984375,70.3058700561523,32.3943634033203,9.74469104835472,2022/12/9 16:52:51
29,36.3999137878418,63.9536514282227,-0.531526029109955,5.40875295710128,8.96633434295654,49.4129180908203,-37.2470664978027,13.3806815585815,-15.6707143783569,69.4170608520508,-65.3072052001953,3.60643680712854,-51.5104942321777,72.0634078979492,-63.2970314025879,6.43191703825282,-80.3092346191406,62.2497711181641,-41.8835067749023,4.43857454270221,-36.5236930847168,70.2946395874023,32.3711128234863,3.02384287460245,2022/12/9 16:52:51
30,36.3419990539551,63.9287490844727,-0.557295382022858,7.03701310579301,8.98548412322998,49.3999977111816,-37.372745513916,11.6856343977483,-15.685115814209,69.4208908081055,-65.3246612548828,2.77317713630548,-51.5428581237793,72.0881118774414,-63.3338050842285,5.96898956141253,-80.3234252929688,62.2445945739746,-41.9144325256348,4.02651817077762,-36.549144744873,70.2886047363281,32.3474960327148,4.13774927913475,2022/12/9 16:52:51
31,36.2943954467773,63.914737701416,-0.562800824642181,4.55481272019014,9.0261287689209,49.4341659545898,-37.5059242248535,11.2032060836617,-15.6897048950195,69.4701156616211,-65.3286590576172,5.03432247510112,-51.5669364929199,72.1489181518555,-63.3580856323242,6.52466896014458,-80.332763671875,62.265266418457,-41.930233001709,2.75375817023843,-36.5693626403809,70.3072662353516,32.3426856994629,2.84452275313921,2022/12/9 16:52:51
32,36.2174873352051,63.866943359375,-0.576041340827942,11.2214320278162,9.02583694458008,49.4505844116211,-37.6134834289551,10.8711945446808,-15.7226400375366,69.4834365844727,-65.3165130615234,4.9209283513267,-51.6038551330566,72.1583786010742,-63.3614120483398,5.02575459834937,-80.3584442138672,62.2539443969727,-41.9336090087891,3.81127362316281,-36.6140365600586,70.3130950927734,32.3404388427734,5.92581894280645,2022/12/9 16:52:51
33,36.1641998291016,63.7931060791016,-0.613250136375427,10.4472171096338,9.06356716156006,49.4462738037109,-37.7652397155762,14.3327757313918,-15.7209014892578,69.4749603271484,-65.3384780883789,2.87485892344,-51.6067161560059,72.1484222412109,-63.3987083435059,4.39605533037814,-80.3564376831055,62.2264137268066,-41.9716148376465,5.35819008988214,-36.6304092407227,70.2996292114258,32.308780670166,4.34887111662203,2022/12/9 16:52:51
34,36.1028137207031,63.7482833862305,-0.677363932132721,11.0416135613681,9.0713939666748,49.4424591064453,-37.8841133117676,11.1549707921841,-15.7373933792114,69.4845733642578,-65.3573303222656,3.53783725984821,-51.6272430419922,72.1539535522461,-63.4303932189941,4.55083946652491,-80.3677520751953,62.2080230712891,-42.0045051574707,4.68838641750554,-36.651294708252,70.2964172363281,32.2719955444336,4.97045293610507,2022/12/9 16:52:51
35,36.0410232543945,63.7095375061035,-0.685243964195251,8.01075617710162,9.10285949707031,49.4786415100098,-37.9900398254395,9.97585644711999,-15.7464923858643,69.5252532958984,-65.3478698730469,4.96594214390492,-51.6421165466309,72.1809692382813,-63.4350662231445,3.46224250790585,-80.3772583007813,62.2077751159668,-42.0096435546875,1.36451453945486,-36.6798629760742,70.3134307861328,32.2759590148926,3.85249025594944,2022/12/9 16:52:51
36,35.9696388244629,63.6750869750977,-0.750750303268433,11.4756204123666,9.11809921264648,49.5172271728516,-38.1404685974121,14.6122746738793,-15.7763376235962,69.5733337402344,-65.3793334960938,7.4035833283242,-51.6776657104492,72.2145233154297,-63.4711380004883,6.6046139882727,-80.3979263305664,62.201473236084,-42.0387344360352,4.21050397835729,-36.7055549621582,70.3136444091797,32.247917175293,4.39240484414552,2022/12/9 16:52:51
37,35.9067878723145,63.624382019043,-0.82299542427063,11.9691568233769,9.12971878051758,49.5297241210938,-38.2872886657715,13.8242905610647,-15.803427696228,69.5843124389648,-65.4059371948242,4.66798319631558,-51.7057876586914,72.2111587524414,-63.5009498596191,4.62095217836791,-80.411247253418,62.1713676452637,-42.0623016357422,4.65137156097306,-36.7199821472168,70.2992782592773,32.2179260253906,4.16691543321631,2022/12/9 16:52:51
38,35.8055038452148,63.5937156677246,-0.882167816162109,13.8054189641708,9.12100028991699,49.5894584655762,-38.4300651550293,14.8713182072949,-15.8608961105347,69.6548385620117,-65.4290313720703,10.7717425419566,-51.7759132385254,72.2697448730469,-63.5265960693359,10.4024132093073,-80.4699172973633,62.1861763000488,-42.0746574401855,6.93000158658942,-36.7657852172852,70.3145217895508,32.2091407775879,5.71093619856537,2022/12/9 16:52:51
39,35.7244262695313,63.5390815734863,-0.956193089485168,13.6258271744842,9.13222694396973,49.6170539855957,-38.5728797912598,13.4920552334253,-15.8993797302246,69.6961822509766,-65.4660568237305,7.47302644579518,-51.8299522399902,72.2998886108398,-63.5621185302734,7.48170048835178,-80.5088195800781,62.1689643859863,-42.0937271118164,5.16057241448996,-36.7869338989258,70.3046417236328,32.191291809082,3.36183316480375,2022/12/9 16:52:51
40,35.6552314758301,63.4925537109375,-1.04092335700989,13.4203182156751,9.14679622650146,49.6361274719238,-38.707103729248,12.9152395892109,-15.9256458282471,69.737419128418,-65.5148239135742,7.57093114956655,-51.8752288818359,72.3335266113281,-63.6101455688477,7.70924643300821,-80.5385513305664,62.1543807983398,-42.1265525817871,5.17517753319501,-36.7980461120605,70.2863922119141,32.1623611450195,4.16455589931681,2022/12/9 16:52:51
41,35.5632743835449,63.4890403747559,-1.09210669994354,11.7639689709585,9.15905284881592,49.7392539978027,-38.830322265625,15.4438867775976,-15.9604749679565,69.8439559936523,-65.5266036987305,12.3943154149551,-51.9153289794922,72.4120712280273,-63.6173667907715,9.4108349231628,-80.5672302246094,62.1958427429199,-42.1266174316406,5.43469031976335,-36.8278846740723,70.325309753418,32.169750213623,5.58847168810244,2022/12/9 16:52:51
42,35.5622406005859,63.3735504150391,-1.19907689094543,18.4393965248391,9.23546504974365,49.692569732666,-38.9932594299316,19.0144583893633,-15.9246225357056,69.8007125854492,-65.5841903686523,9.36014465208952,-51.8862457275391,72.3527526855469,-63.6662101745605,9.85966920372008,-80.5208282470703,62.1068534851074,-42.1619071960449,12.698999993493,-36.7687454223633,70.2481002807617,32.1303253173828,12.3682608460133,2022/12/9 16:52:51
43,35.5739784240723,63.3011093139648,-1.24224603176117,9.82029950521401,9.32689762115479,49.6802520751953,-39.1050834655762,13.8126239083839,-15.8718490600586,69.7795333862305,-65.5753173828125,6.83566871459847,-51.8235664367676,72.3082885742188,-63.642261505127,9.53694014082438,-80.4484024047852,62.0590515136719,-42.1288948059082,10.7906818039154,-36.6934623718262,70.2199935913086,32.1554412841797,9.74304072968478,2022/12/9 16:52:51
44,35.6549606323242,63.2160186767578,-1.22052669525146,13.4910070992306,9.53615188598633,49.7033233642578,-39.2725486755371,26.4252575969751,-15.731876373291,69.7360687255859,-65.5358734130859,17.6317196811606,-51.6542701721191,72.2065048217773,-63.5799293518066,23.4900729630175,-80.279167175293,61.9914016723633,-42.0701751708984,21.6723272286689,-36.5588226318359,70.1879425048828,32.2165374755859,17.3042755363743,2022/12/9 16:52:51
45,35.7985458374023,63.1000289916992,-1.17830431461334,21.3341415736825,9.87151336669922,49.8359756469727,-39.6517372131348,50.9171906341223,-15.5258378982544,69.6712112426758,-65.4768295288086,26.404068332992,-51.3876609802246,72.0363082885742,-63.4699516296387,37.7049110146783,-80.0263214111328,61.9226989746094,-41.9753227233887,31.4425129350608,-36.3673934936523,70.1591033935547,32.3046684265137,24.4319451013526,2022/12/9 16:52:51
46,36.0234298706055,62.9721717834473,-1.11942720413208,29.6075678361677,10.4023094177246,50.2236709594727,-40.4601173400879,100.402223460787,-15.2355117797852,69.6351165771484,-65.4262084960938,35.5449933295495,-51.0019187927246,71.8616180419922,-63.3292121887207,50.9764259153254,-79.6635284423828,61.8958740234375,-41.8404235839844,43.9535544666205,-36.1022338867188,70.1518859863281,32.4277267456055,33.568349299268,2022/12/9 16:52:51
47,37.1222496032715,61.8709754943848,0.198159888386726,227.347398163532,11.3608322143555,49.6839218139648,-39.9989166259766,142.219823320514,-13.8312387466431,69.8831405639648,-66.111213684082,179.173263124838,-49.5935516357422,72.3228988647461,-63.6875267028809,179.725538774548,-78.5376739501953,62.9541244506836,-42.3587684631348,188.869170971986,-35.4790153503418,69.8975677490234,32.6575164794922,82.2258925875646,2022/12/9 16:52:51
48,38.4019088745117,61.7492904663086,1.25521874427795,181.093678927666,12.1750583648682,49.6873512268066,-39.657154083252,108.119949434149,-12.7405233383179,70.1747131347656,-66.3714370727539,134.348493785779,-48.4014587402344,72.5720825195313,-63.763843536377,144.704497096781,-77.414680480957,63.5934028625488,-42.5855140686035,152.991183774501,-34.810474395752,69.6602935791016,32.8903884887695,86.8690765548469,2022/12/9 16:52:52
49,39.8831405639648,62.0315475463867,2.19103193283081,189.186302835159,13.1028509140015,50.0329704284668,-39.4180908203125,121.535340357194,-11.6312561035156,70.4748916625977,-66.3927993774414,132.272684581142,-47.1900100708008,72.754524230957,-63.6877593994141,142.013224860565,-76.1866302490234,64.0315093994141,-42.654411315918,149.117495639778,-33.9809455871582,69.394660949707,33.1292762756348,103.19777749243,2022/12/9 16:52:52
50,41.5148811340332,62.3257446289063,3.01587557792664,201.066320152097,14.2097749710083,50.6119499206543,-39.2108421325684,151.312545871044,-10.3325595855713,70.6564102172852,-66.1908187866211,155.993362273275,-45.7330284118652,72.712516784668,-63.4018020629883,172.611735462414,-74.6891403198242,64.2790908813477,-42.5490798950195,175.35464763885,-32.951732635498,69.1416702270508,33.4191970825195,127.603048004801,2022/12/9 16:52:52
51,43.1106109619141,62.6088485717773,3.6882529258728,195.098427577196,15.3843593597412,51.1760292053223,-38.8602828979492,158.286563527745,-9.03548717498779,70.3188400268555,-65.6328811645508,168.231528066777,-44.1013336181641,71.9425659179688,-62.7169532775879,216.867306359792,-72.9032363891602,63.944751739502,-42.0182914733887,212.416132249194,-31.7038745880127,68.8747329711914,33.872257232666,156.456318532313,2022/12/9 16:52:52
52,44.5886688232422,62.5075035095215,4.11721658706665,177.015756176259,16.702335357666,51.2538642883301,-38.1488456726074,169.521329580147,-7.5606369972229,69.3196487426758,-64.7544021606445,223.875660008437,-42.1650733947754,70.4497604370117,-61.6419143676758,294.334209442574,-70.6708526611328,62.9561233520508,-40.9970703125,290.523004106687,-30.1090068817139,68.5160827636719,34.6313362121582,204.532712306152,2022/12/9 16:52:52
53,46.420337677002,62.6946830749512,4.63424777984619,224.359781377871,18.1505146026611,51.200553894043,-37.2871246337891,193.802368996268,-5.99452543258667,68.2357788085938,-63.8484535217285,248.161233121525,-40.0966873168945,68.8543930053711,-60.3931465148926,333.817776941151,-68.3861541748047,62.0174446105957,-39.6723976135254,322.025205458623,-28.1444568634033,68.233757019043,35.6934776306152,261.114445670874,2022/12/9 16:52:52
54,49.0976943969727,62.683895111084,6.12992191314697,344.541535595806,20.3547420501709,50.0423698425293,-35.8154983520508,324.248153866383,-3.67606043815613,65.7830657958984,-62.699390411377,406.542651827179,-37.4220237731934,66.1096038818359,-59.004093170166,457.859705266072,-65.7338333129883,60.1418190002441,-38.3179702758789,399.398721289913,-25.8239517211914,67.7939376831055,36.9870071411133,306.981598401531,2022/12/9 16:52:52
55,51.8382377624512,63.1189727783203,7.11204814910889,347.012946421605,22.4231719970703,50.1066932678223,-35.2798728942871,248.916637648196,-2.02704644203186,64.5501327514648,-61.4930038452148,284.709115121521,-35.3813667297363,64.1105575561523,-57.1033935546875,394.016537964268,-63.4459609985352,58.6747932434082,-36.5896224975586,382.757301998829,-23.3238735198975,66.8525238037109,38.3512878417969,354.192096708919,2022/12/9 16:52:52
56,55.3217353820801,62.8912925720215,8.54494953155518,407.807094475137,24.7996578216553,49.7065811157227,-35.4506378173828,269.159874691693,0.212842136621475,63.6093978881836,-60.8249855041504,288.059755206994,-32.7474899291992,62.7757263183594,-55.8745803833008,354.523023207508,-60.8972473144531,57.8822937011719,-35.4266052246094,324.579412657753,-20.7750988006592,65.8247299194336,39.2758522033691,325.098908926265,2022/12/9 16:52:52
57,58.9898643493652,62.2156181335449,10.8784561157227,505.963185390223,28.5771083831787,49.1516189575195,-34.5160903930664,465.667695618895,4.10069179534912,62.5766983032227,-59.5691566467285,495.141609072013,-28.6470546722412,61.4923057556152,-54.9230308532715,514.32015653634,-57.0621910095215,56.6940307617188,-34.8275032043457,469.708093726053,-18.2074241638184,64.508674621582,40.164665222168,358.604936221874,2022/12/9 16:52:52
58,63.6115608215332,61.2912902832031,15.0654401779175,705.881650290866,35.4035987854004,50.0655403137207,-34.4512214660645,758.857812778883,10.1656255722046,60.8811492919922,-57.5065612792969,743.064783822471,-22.5826930999756,59.5725250244141,-54.3459358215332,723.206968050944,-51.2705192565918,53.8436584472656,-34.801887512207,724.518449947618,-15.1435346603394,62.564525604248,41.4170761108398,440.218630431472,2022/12/9 16:52:52
59,68.6917572021484,60.5269050598145,18.2237091064453,681.322772464208,41.5191879272461,48.4753952026367,-33.1354217529297,723.282251036462,15.7757368087769,57.883228302002,-56.4330406188965,732.231509503188,-16.6317138671875,55.0718803405762,-53.5065040588379,853.045584916166,-44.9071578979492,48.6523590087891,-34.0493316650391,930.601113645648,-11.0728883743286,60.3399696350098,42.5786285400391,549.787577436783,2022/12/9 16:52:52
60,73.6131362915039,60.3290481567383,21.1561679840088,653.511562996126,48.4918212890625,48.0118103027344,-30.1162967681885,857.482766842836,22.0990409851074,57.8528938293457,-54.5486450195313,744.029617342884,-10.4870100021362,54.1892127990723,-52.5525131225586,720.19629590703,-38.2233619689941,45.5195388793945,-32.8738708496094,852.823507258622,-6.52801179885864,58.1570320129395,44.4958229064941,621.230116929213,2022/12/9 16:52:52
61,77.546257019043,59.6929740905762,23.4142513275146,529.250484445192,55.3103561401367,43.8332748413086,-26.2718963623047,998.615437517858,28.2475051879883,51.6183586120605,-52.7129936218262,1018.73760087431,-3.72754406929016,46.4827423095703,-50.8175201416016,1181.06616249511,-31.0046234130859,38.0271072387695,-31.1233501434326,1196.81029705024,-2.40468907356262,56.705150604248,45.9284820556641,532.80581703227,2022/12/9 16:52:52
62,82.3644714355469,66.4432983398438,27.7467651367188,1060.43890028173,63.5891227722168,47.5805435180664,-19.7394428253174,1221.44748227179,36.735424041748,52.691291809082,-50.4333114624023,970.532165374149,5.37817907333374,43.4301414489746,-49.6137771606445,1092.60584742776,-19.7129859924316,31.3865375518799,-29.9943828582764,1487.93972721956,2.2243800163269,55.6979866027832,47.5889282226563,577.734400781204,2022/12/9 16:52:52
63,84.7732009887695,72.8948287963867,32.6829223632813,973.536146602049,69.8127593994141,52.2449722290039,-13.0607452392578,1138.91038201383,41.2390670776367,55.5634307861328,-46.685962677002,735.225400926745,11.4273233413696,41.7000350952148,-45.0177001953125,902.07110109004,-11.6068935394287,26.6046962738037,-25.3018131256104,1226.22011831864,6.73447799682617,54.2638931274414,52.6663093566895,805.874432080799,2022/12/9 16:52:52
