frameIndex,thumb_x,thumb_y,thumb_z,thumb_v,index_x,index_y,index_z,index_v,middle_x,middle_y,middle_z,middle_v,ring_x,ring_y,ring_z,ring_v,pinky_x,pinky_y,pinky_z,pinky_v,palm_x,palm_y,palm_z,palm_v,date_now
15,235.243392944336,309.926788330078,47.7943572998047,34.5635562462282,282.884857177734,311.747619628906,11.2818899154663,123.657922524364,294.304626464844,254.934799194336,43.8810424804688,10.1070717437526,292.942810058594,243.445083618164,13.0149917602539,19.5351774975498,288.847930908203,221.323928833008,18.3815174102783,16.8173056253708,251.388320922852,233.519836425781,27.8954772949219,7.78906079705833,2023/7/20 16:05:59
16,235.245132446289,309.805816650391,47.3504409790039,25.0391091133095,281.597198486328,312.107757568359,9.7913761138916,111.18087778057,294.125335693359,254.955368041992,43.7762298583984,11.9118016650775,292.812927246094,243.247207641602,13.1705675125122,16.9537662372258,288.783782958984,221.182708740234,18.6006126403809,15.8483698676951,251.331558227539,233.415649414063,27.8828411102295,6.88425897846328,2023/7/20 16:05:59
17,235.561828613281,309.694976806641,47.0892295837402,22.8457974977044,280.679962158203,312.345031738281,8.7319974899292,78.1210804089658,294.420349121094,254.762969970703,44.6297645568848,41.10362776787,292.814208984375,243.079971313477,13.4493284225464,19.6771404324621,288.786926269531,221.063812255859,18.8646507263184,16.9391140503711,251.334350585938,233.348068237305,27.9250373840332,4.5702917723384,2023/7/20 16:05:59
18,235.559799194336,309.481842041016,46.8520889282227,17.7756830372436,279.673736572266,312.637939453125,7.91484546661377,73.0611641931056,294.667297363281,254.587158203125,45.3523712158203,33.2871961501337,292.716217041016,243.006958007813,13.5900039672852,11.0053138784655,288.704620361328,221.008941650391,18.9427680969238,7.20265164268044,251.235733032227,233.282089233398,27.8884258270264,7.09864487029664,2023/7/20 16:05:59
19,235.374908447266,309.180328369141,46.6018676757813,24.738856750363,278.843200683594,312.71728515625,7.28372526168823,59.1170770927505,294.912902832031,254.387756347656,45.8281555175781,23.8110001136434,292.572601318359,242.808792114258,13.6876239776611,15.4698715549543,288.552825927734,220.827026367188,19.0053825378418,14.3952483495203,251.095352172852,233.138000488281,27.8959426879883,11.7826179021454,2023/7/20 16:05:59
20,235.608673095703,308.918823242188,46.6355361938477,19.5117515903913,278.60400390625,309.829986572266,9.38741588592529,158.954280540765,295.169158935547,254.192276000977,46.2411575317383,24.075840907996,292.516937255859,242.611511230469,13.8824777603149,16.6298252826076,288.472808837891,220.646148681641,19.1269950866699,13.2555126954123,250.998580932617,232.997772216797,27.9494323730469,10.244310266069,2023/7/20 16:05:59
21,236.021469116211,308.595794677734,46.6752891540527,28.455389710227,278.780212402344,309.81201171875,9.60072898864746,16.970745249528,295.377807617188,253.912826538086,46.5805587768555,23.9817867408054,292.444763183594,242.363906860352,13.980354309082,16.061186722674,288.352783203125,220.410980224609,19.1698017120361,15.4618842424303,250.878112792969,232.831695556641,27.9411392211914,11.7690518119345,2023/7/20 16:05:59
22,236.500762939453,308.387908935547,46.6093635559082,28.6459856995161,279.033050537109,309.691040039063,9.68121433258057,17.2897789389472,295.646423339844,253.669403076172,46.8249130249023,22.1134520835063,292.400085449219,242.044204711914,14.07373046875,20.0362145098026,288.248992919922,220.124298095703,19.2626705169678,18.8848334653841,250.760635375977,232.665573120117,27.9609203338623,11.9204153354925,2023/7/20 16:05:59
23,236.695907592773,308.339599609375,46.5889549255371,10.6085957929035,279.101409912109,309.698059082031,9.76769065856934,6.47592230478898,295.811981201172,253.702682495117,46.9029502868652,7.71630329118384,292.333679199219,242.015258789063,14.0713529586792,4.14548958781043,288.171905517578,220.109146118164,19.2777194976807,4.80679604994387,250.678558349609,232.688278198242,27.958610534668,4.889523091224,2023/7/20 16:05:59
24,236.741882324219,308.128082275391,46.6617813110352,13.0779131302566,279.255432128906,309.517944335938,10.0843133926392,21.9394800206942,295.932708740234,253.529800415039,46.8620109558105,12.2122783745112,292.251495361328,241.827178955078,14.0241346359253,12.2901850703693,288.032440185547,219.898239135742,19.231029510498,14.9948014056778,250.539260864258,232.543273925781,27.9890213012695,11.7393624332004,2023/7/20 16:05:59
25,236.724670410156,308.0244140625,46.5639724731445,7.96598437451906,279.371032714844,309.429016113281,10.2110061645508,10.5419524657032,296.041107177734,253.525756835938,46.7693328857422,8.36708209124154,292.259643554688,241.755737304688,14.0180463790894,4.20091529642281,288.013977050781,219.825378417969,19.2205982208252,4.41701287030908,250.528717041016,232.501708984375,27.994140625,2.4532762691967,2023/7/20 16:05:59
26,236.726333618164,308.066375732422,46.4728889465332,5.64115268498775,279.439575195313,309.385345458984,10.2397089004517,4.46410077368332,296.192749023438,253.65657043457,46.6493949890137,13.9580561178183,292.242309570313,241.790863037109,13.8974933624268,8.10246241609706,287.990447998047,219.850677490234,19.1732540130615,4.02069134317529,250.493667602539,232.546508789063,27.9996166229248,3.35127888122957,2023/7/20 16:05:59
27,236.642623901367,307.876007080078,46.4079513549805,12.6042490976689,279.366516113281,309.135162353516,10.3364028930664,14.7247571281967,296.161560058594,253.596923828125,46.4781227111816,11.123257417127,292.094757080078,241.655029296875,13.7598705291748,14.7425193226374,287.84130859375,219.695846557617,19.1122894287109,13.4443325647514,250.321243286133,232.386947631836,27.9950656890869,13.5208604437933,2023/7/20 16:05:59
28,236.763931274414,307.970367431641,46.2401123046875,12.5681442484386,279.244934082031,309.000518798828,10.0591068267822,19.3664078210622,296.146636962891,253.776428222656,46.3600463867188,13.0800956641989,292.036712646484,241.662475585938,13.6570224761963,7.40968983764286,287.822906494141,219.730758666992,19.1089382171631,2.34315674541576,250.265884399414,232.39958190918,27.9343528747559,4.79550327808623,2023/7/20 16:06:00
29,237.171188354492,308.049652099609,46.1344184875488,23.4203139593017,279.429443359375,308.852325439453,9.95883846282959,14.6567490026371,296.332061767578,253.880828857422,46.2943725585938,12.8282287788952,292.172546386719,241.63883972168,13.5960884094238,8.91549428699551,287.943939208984,219.71614074707,19.1245784759521,7.08416464995893,250.362289428711,232.408721923828,27.916296005249,5.65667781675225,2023/7/20 16:06:00
30,236.987655639648,308.001739501953,45.735034942627,24.2334223246697,279.372131347656,308.470428466797,9.5826244354248,30.6213797508396,296.330444335938,253.862854003906,45.8581848144531,26.6104001570853,292.049865722656,241.435241699219,13.2760276794434,24.9178147654332,287.797882080078,219.507797241211,18.9575805664063,18.5785010609114,250.269119262695,232.274398803711,27.8469257354736,10.3067400038095,2023/7/20 16:06:00
31,237.365783691406,307.984344482422,45.6317291259766,21.6733160595768,279.648864746094,308.234710693359,9.5806360244751,19.6124815686195,296.474426269531,253.788360595703,45.5656547546387,19.052564363673,292.159576416016,241.322509765625,13.0824146270752,15.1021405668798,287.880706787109,219.390350341797,18.8696880340576,10.4446222822768,250.347015380859,232.229507446289,27.8000259399414,5.8513182222652,2023/7/20 16:06:00
32,237.603286743164,307.904571533203,45.4868621826172,15.8500942224041,279.875183105469,307.982147216797,9.64697360992432,18.2340187730055,296.521850585938,253.670883178711,45.2913360595703,16.7842206017403,292.194030761719,241.214416503906,12.8982915878296,13.2642197626754,287.912048339844,219.286544799805,18.8210163116455,7.86224224353615,250.374389648438,232.195358276367,27.7834186553955,2.69388486269612,2023/7/20 16:06:00
33,237.470001220703,307.887725830078,45.2487907409668,14.5615218621468,279.829681396484,307.870971679688,9.591965675354,6.83538939173244,296.491973876953,253.728057861328,45.0588684082031,13.0298768280799,292.221527099609,241.264907836914,12.7323331832886,10.856167846879,287.981475830078,219.322250366211,18.7560997009277,5.98100654761596,250.421630859375,232.195358276367,27.7829189300537,2.7164078743521,2023/7/20 16:06:00
34,237.361434936523,307.943206787109,45.3765258789063,9.41538963387609,279.788513183594,307.793121337891,9.66517162322998,5.11871004381592,296.420684814453,253.722640991211,44.7513580322266,17.2321554810959,292.159271240234,241.302658081055,12.601131439209,8.95438639108344,287.930755615234,219.365783691406,18.5959339141846,10.4209797742994,250.411697387695,232.249847412109,27.7576103210449,3.5113210043069,2023/7/20 16:06:00
35,237.438980102539,308.178344726563,45.5197105407715,16.4729327170504,279.887420654297,307.733062744141,9.50394344329834,11.1716707000838,296.547180175781,253.727142333984,44.5325088500977,15.019088371891,292.241882324219,241.351043701172,12.3865556716919,14.0824846705007,288.059875488281,219.431213378906,18.4941177368164,10.2978109225905,250.547470092773,232.345993041992,27.7222309112549,9.82538715626979,2023/7/20 16:06:00
36,237.410751342773,308.302215576172,45.4337387084961,8.59130548498948,280.114990234375,307.638031005859,9.4154806137085,14.4268805595352,296.776123046875,253.721893310547,44.2516479492188,21.1897956524177,292.374237060547,241.362884521484,12.150221824646,16.0727702055023,288.209075927734,219.447235107422,18.3720054626465,11.3178662067532,250.719268798828,232.419570922852,27.6725921630859,11.1381280222989,2023/7/20 16:06:00
