-0.006617,0.101623,-0.290210,0.951529,0.974745,0.138114,-0.172660,-0.031378,0.962810,-0.094895,-0.052042,-0.247554,0.908616,0.417515,0.009593,-0.002545,0.993201,0.058798,-0.062299,0.078831,0.908080,0.398082,-0.116134,-0.058595,0.993569,0.071262,0.085829,-0.019388
-0.001328,0.097785,-0.329047,0.939236,0.973910,0.153135,-0.160730,-0.047062,0.954500,-0.108058,-0.041941,-0.274761,0.906565,0.420638,0.006164,0.034133,0.997366,0.000738,-0.043184,0.058267,0.920381,0.376924,-0.100819,-0.025738,0.992967,0.018459,0.106970,-0.047253
0.008266,0.077297,-0.349789,0.933598,0.974224,0.146948,-0.162074,-0.054999,0.941012,-0.150704,-0.048231,-0.299096,0.920553,0.387765,-0.006750,0.046641,0.995971,-0.051036,-0.025859,0.069059,0.932724,0.345730,-0.101114,-0.016534,0.988351,-0.039613,0.131641,-0.065291
0.019484,0.049809,-0.360393,0.931266,0.972286,0.153908,-0.164183,-0.063378,0.915951,-0.231416,-0.049596,-0.324070,0.935690,0.349295,-0.011770,0.048358,0.990953,-0.088016,-0.024908,0.098210,0.943600,0.315449,-0.097978,-0.022611,0.986453,-0.081013,0.133253,-0.050900
0.024899,0.020777,-0.369596,0.928627,0.972084,0.136246,-0.180454,-0.062660,0.903162,-0.259062,-0.043390,-0.339562,0.943705,0.326668,-0.010226,0.051044,0.987310,-0.111083,-0.021165,0.111493,0.948992,0.297327,-0.103221,-0.018875,0.984005,-0.100949,0.138746,-0.047895
0.031016,-0.007027,-0.380774,0.924121,0.970712,0.121652,-0.197660,-0.062045,0.897037,-0.263564,-0.040898,-0.352400,0.950133,0.308177,-0.009641,0.046715,0.985576,-0.118563,-0.012804,0.120080,0.949858,0.290564,-0.114944,-0.011376,0.982483,-0.111587,0.144114,-0.038829
0.031180,-0.034350,-0.387695,0.920620,0.969154,0.128275,-0.200026,-0.065385,0.895526,-0.254407,-0.033021,-0.363621,0.953566,0.297483,-0.011140,0.045742,0.985214,-0.126916,0.003449,0.115040,0.950363,0.284752,-0.125367,0.002891,0.979219,-0.115502,0.160450,-0.045229
0.033876,-0.061249,-0.381578,0.921683,0.965546,0.139575,-0.207569,-0.071791,0.897156,-0.242400,-0.025207,-0.368399,0.957329,0.285921,-0.005845,0.041675,0.986058,-0.126148,0.028699,0.104656,0.948177,0.284254,-0.139775,0.024964,0.973466,-0.109284,0.190777,-0.063446
0.037561,-0.079733,-0.341476,0.935749,0.965994,0.131100,-0.215310,-0.057528,0.899719,-0.241188,-0.029472,-0.362581,0.959345,0.279929,0.002665,0.035917,0.986573,-0.123349,0.028228,0.103256,0.951135,0.276003,-0.135479,0.028476,0.975606,-0.094748,0.182001,-0.078049
0.016720,-0.115458,-0.286651,0.950905,0.970921,0.111058,-0.207095,-0.045717,0.907322,-0.225001,-0.018991,-0.354655,0.953203,0.300617,0.027065,0.017347,0.990809,-0.095881,0.021787,0.092897,0.945251,0.290245,-0.142836,0.043071,0.982699,-0.034479,0.159909,-0.086853
0.004831,-0.119524,-0.220084,0.968119,0.974389,0.082578,-0.207803,-0.023780,0.910875,-0.224587,-0.017013,-0.345802,0.953115,0.299389,0.010094,0.042840,0.992398,-0.069995,0.001844,0.101214,0.942031,0.304393,-0.130965,0.052644,0.982877,0.028172,0.152479,-0.099545
0.001837,-0.109804,-0.151196,0.982385,0.977141,0.068887,-0.201060,-0.004911,0.911753,-0.230878,-0.016981,-0.339284,0.947847,0.309812,0.009442,0.074251,0.992197,-0.053079,-0.010691,0.112311,0.943917,0.306013,-0.114074,0.048625,0.984828,0.044900,0.134603,-0.099898
-0.003144,-0.109909,-0.099568,0.988937,0.979525,0.053984,-0.193942,0.001844,0.912358,-0.248248,-0.011875,-0.325321,0.944956,0.309524,0.012429,0.105355,0.989842,-0.053863,-0.022067,0.129711,0.944063,0.312804,-0.104017,-0.008876,0.992412,0.045848,0.095947,-0.061732
-0.003885,-0.104070,-0.067731,0.992253,0.980551,0.073919,-0.181452,-0.011447,0.909279,-0.288887,0.004703,-0.299558,0.942870,0.324345,0.018994,0.073729,0.988977,-0.037718,-0.024335,0.141101,0.946696,0.299126,-0.118945,-0.011931,0.992119,0.072281,0.087399,-0.053265
0.001428,-0.083231,-0.069726,0.994087,0.980178,0.079334,-0.180971,-0.014395,0.908986,-0.293196,0.003648,-0.296255,0.941233,0.333828,0.016974,0.048494,0.988331,-0.032959,-0.026942,0.146253,0.947699,0.293122,-0.124516,-0.021006,0.992246,0.075328,0.086739,-0.047428
0.001779,-0.069662,-0.093947,0.993135,0.979132,0.088582,-0.182161,-0.016448,0.906699,-0.296440,-0.001213,-0.300030,0.938671,0.343133,0.013320,0.031295,0.986875,-0.036468,-0.030397,0.154351,0.942030,0.311301,-0.121818,-0.028842,0.993015,0.059551,0.094840,-0.037160
0.010968,-0.055680,-0.120460,0.991095,0.978127,0.098251,-0.182206,-0.020375,0.904591,-0.298003,-0.006362,-0.304745,0.937819,0.346145,0.014613,0.021573,0.986644,-0.036533,-0.036171,0.154567,0.940476,0.317037,-0.117330,-0.035021,0.994175,0.043018,0.095379,-0.025844
0.018597,-0.056286,-0.139926,0.988386,0.977351,0.105501,-0.182210,-0.021306,0.901337,-0.297077,-0.013231,-0.314898,0.934987,0.354124,0.013933,0.014200,0.986134,-0.036308,-0.041514,0.156516,0.935061,0.333004,-0.116675,-0.033998,0.994439,0.037742,0.096731,-0.017624
0.028590,-0.057256,-0.152128,0.986287,0.977534,0.106647,-0.180525,-0.021531,0.898849,-0.295563,-0.018569,-0.323062,0.933896,0.357113,0.015449,0.008426,0.986468,-0.032437,-0.043664,0.154667,0.926823,0.353896,-0.120476,-0.035256,0.994412,0.042520,0.096044,-0.010632
0.043426,-0.059474,-0.159491,0.984449,0.977545,0.108645,-0.179130,-0.022677,0.895145,-0.300255,-0.020732,-0.328835,0.933106,0.358634,0.026359,-0.000338,0.987021,-0.025706,-0.046183,0.151646,0.922013,0.365824,-0.121274,-0.036858,0.994461,0.057253,0.088050,-0.004093
0.049618,-0.079774,-0.177294,0.979664,0.975488,0.130735,-0.175697,-0.021479,0.891660,-0.297813,-0.018255,-0.340464,0.931870,0.361642,0.028875,-0.000396,0.989038,-0.015666,-0.031776,0.143349,0.916767,0.380432,-0.113821,-0.043066,0.992504,0.069359,0.100279,0.008276
-0.028496,-0.062316,-0.181426,0.981014,0.986669,0.074844,-0.144211,0.009291,0.909880,-0.220117,-0.017638,-0.351221,0.937367,0.346004,0.040240,0.002390,0.991846,-0.028616,0.003377,0.124140,0.929713,0.350990,-0.099474,-0.050447,0.987350,0.084870,0.133736,-0.007200
-0.178997,-0.076248,-0.114388,0.974198,0.878086,0.412039,-0.054960,-0.236998,0.850152,-0.419946,0.038934,-0.315230,0.906364,0.405998,-0.095515,-0.067437,0.571987,-0.052292,-0.073242,0.815311,0.828493,0.245736,-0.242154,-0.441105,0.988111,0.145085,0.046064,0.021585
-0.171636,-0.030478,-0.111101,0.978401,0.831987,0.464920,0.001807,-0.302728,0.847174,-0.482263,0.042368,-0.218914,0.913447,0.390512,-0.062366,-0.096047,0.564666,0.037536,-0.075527,0.820999,0.841893,0.195700,-0.210128,-0.456907,0.988760,0.140237,0.036520,0.036803
-0.156676,-0.033999,-0.122871,0.979387,0.830939,0.474212,0.036175,-0.288712,0.846518,-0.492914,0.018612,-0.200242,0.925022,0.361033,-0.053515,-0.105477,0.564786,0.065797,-0.118869,0.813976,0.848450,0.213897,-0.182429,-0.448442,0.992105,0.117821,0.025338,0.034695
-0.137583,-0.031258,-0.128406,0.981634,0.852922,0.458837,0.068633,-0.239336,0.853814,-0.469984,-0.028080,-0.222098,0.931599,0.348351,-0.024731,-0.100812,0.597899,0.074661,-0.146043,0.784611,0.864507,0.254719,-0.136066,-0.411379,0.994262,0.086012,0.035459,0.052802
-0.098600,-0.042253,-0.149645,0.982903,0.843746,0.487607,0.082230,-0.208737,0.832438,-0.485007,-0.057372,-0.261772,0.931088,0.357152,-0.006856,-0.073970,0.658247,0.063694,-0.181545,0.727802,0.875879,0.290988,-0.110000,-0.368866,0.995208,0.070126,0.037636,0.056800
-0.079133,-0.049182,-0.159244,0.982833,0.850857,0.488516,0.092791,-0.169659,0.818582,-0.483398,-0.088182,-0.297444,0.930642,0.362645,0.009074,-0.048086,0.719343,0.051630,-0.177717,0.669550,0.888114,0.311769,-0.097377,-0.323376,0.994831,0.065793,0.051078,0.058087
-0.071884,-0.050438,-0.160976,0.983044,0.853945,0.485137,0.083588,-0.168622,0.812530,-0.490371,-0.094932,-0.300532,0.933214,0.357162,0.015210,-0.036264,0.774270,0.048785,-0.167437,0.608351,0.897601,0.318321,-0.102721,-0.287111,0.995109,0.065638,0.055640,0.048514
-0.072375,-0.052017,-0.161236,0.982883,0.857448,0.483552,0.077944,-0.157752,0.809148,-0.490912,-0.102480,-0.306239,0.933872,0.354183,0.021667,-0.044369,0.807751,0.045687,-0.161369,0.565164,0.902498,0.325126,-0.108595,-0.260764,0.994747,0.064530,0.062737,0.048760
-0.064938,-0.047791,-0.161430,0.983585,0.860000,0.481755,0.074125,-0.151058,0.806595,-0.493534,-0.106836,-0.307269,0.933837,0.352997,0.028792,-0.050131,0.838538,0.049397,-0.152827,0.520632,0.908256,0.325900,-0.113784,-0.236459,0.994649,0.067884,0.066429,0.040647
-0.059568,-0.048897,-0.161302,0.983891,0.861654,0.480731,0.063687,-0.149650,0.804198,-0.498828,-0.103831,-0.306031,0.935023,0.349258,0.029562,-0.053633,0.859291,0.046985,-0.148615,0.487160,0.910674,0.329859,-0.119347,-0.218224,0.994745,0.066165,0.068047,0.038396
-0.055833,-0.044857,-0.159811,0.984546,0.861016,0.483566,0.057979,-0.146472,0.799924,-0.507418,-0.103813,-0.303103,0.935274,0.347504,0.035351,-0.057042,0.876022,0.041630,-0.140343,0.459518,0.913615,0.333262,-0.117533,-0.201071,0.994558,0.063358,0.074736,0.035423
-0.053132,-0.045229,-0.155862,0.985311,0.863382,0.479848,0.046839,-0.148740,0.798477,-0.514778,-0.100346,-0.295583,0.935878,0.344994,0.037970,-0.060583,0.891391,0.038533,-0.129923,0.432500,0.914924,0.335973,-0.120589,-0.188398,0.994528,0.060210,0.077926,0.034881
-0.054782,-0.050285,-0.150754,0.985771,0.859322,0.487407,0.033411,-0.151273,0.791360,-0.532863,-0.088574,-0.286289,0.937790,0.340585,0.035156,-0.057583,0.904195,0.029432,-0.118619,0.409261,0.917258,0.336812,-0.122859,-0.173496,0.994976,0.050660,0.079100,0.034635
-0.051624,-0.043234,-0.145408,0.987078,0.859608,0.485040,0.028505,-0.158104,0.791612,-0.547004,-0.074561,-0.261873,0.939614,0.336434,0.031532,-0.054248,0.912175,0.025988,-0.112287,0.393259,0.920254,0.333005,-0.123462,-0.164308,0.995512,0.041173,0.079330,0.031118
-0.051164,-0.039884,-0.143733,0.987488,0.864017,0.478912,0.026431,-0.153036,0.787564,-0.552566,-0.080373,-0.260678,0.940226,0.335003,0.032770,-0.051715,0.918911,0.017274,-0.104359,0.380019,0.924454,0.328811,-0.116786,-0.153716,0.995829,0.023450,0.081883,0.032725
-0.053524,-0.044296,-0.148553,0.986461,0.865599,0.478459,0.017767,-0.146627,0.789022,-0.558436,-0.068450,-0.246797,0.940399,0.334843,0.033130,-0.049325,0.925412,0.001795,-0.100145,0.365486,0.932162,0.315137,-0.106006,-0.143269,0.996061,0.008628,0.083495,0.028567
-0.054335,-0.041069,-0.147850,0.986662,0.867716,0.474181,0.010240,-0.148715,0.791740,-0.559330,-0.061648,-0.237691,0.940503,0.334820,0.032213,-0.048093,0.931826,-0.008165,-0.095492,0.350022,0.939299,0.299830,-0.099968,-0.133512,0.996061,-0.002597,0.084783,0.025835
-0.049497,-0.043118,-0.137197,0.988366,0.869114,0.471507,-0.005831,-0.149293,0.794343,-0.564945,-0.040488,-0.219584,0.943578,0.326945,0.026809,-0.045266,0.936938,-0.015621,-0.087172,0.338090,0.944229,0.288179,-0.101872,-0.122505,0.996069,-0.015060,0.084424,0.022202
-0.045185,-0.037885,-0.125161,0.990383,0.868849,0.468092,-0.011665,-0.160799,0.799868,-0.565599,-0.025211,-0.199180,0.945837,0.320262,0.027061,-0.045746,0.940603,-0.026310,-0.077287,0.329547,0.952931,0.264422,-0.095694,-0.113342,0.995515,-0.027925,0.088045,0.020435
-0.045889,-0.034972,-0.118346,0.991295,0.872912,0.461320,-0.011708,-0.158338,0.802557,-0.564812,-0.015845,-0.191412,0.949606,0.308345,0.033194,-0.045505,0.944866,-0.039486,-0.069842,0.317477,0.961848,0.234982,-0.089204,-0.108044,0.994970,-0.042721,0.089790,0.012161
-0.047141,-0.036751,-0.116391,0.991403,0.877795,0.453710,-0.017325,-0.152717,0.804333,-0.562719,-0.010215,-0.190504,0.952219,0.299977,0.033948,-0.046267,0.948669,-0.048183,-0.065633,0.305610,0.968030,0.210491,-0.088177,-0.104099,0.994864,-0.047914,0.088702,0.009053
-0.046907,-0.039048,-0.118051,0.991130,0.882195,0.446826,-0.024095,-0.146620,0.806024,-0.559226,-0.007581,-0.193739,0.952869,0.298054,0.030664,-0.047578,0.952026,-0.052728,-0.061348,0.295130,0.970658,0.202082,-0.090611,-0.093674,0.994745,-0.050793,0.088888,0.001390
-0.047520,-0.043155,-0.120397,0.990648,0.885627,0.441232,-0.028925,-0.141925,0.807373,-0.557094,-0.004308,-0.194363,0.953120,0.297209,0.028050,-0.049424,0.953936,-0.060608,-0.064836,0.286580,0.971136,0.200352,-0.095666,-0.087186,0.994856,-0.055439,0.084714,-0.003494
-0.040943,-0.041397,-0.120414,0.991015,0.889848,0.435330,-0.031934,-0.132808,0.810949,-0.553334,-0.003570,-0.190186,0.953754,0.295933,0.026515,-0.045537,0.956390,-0.063143,-0.062617,0.278228,0.972446,0.200821,-0.094093,-0.071880,0.994566,-0.056603,0.087106,-0.006925
-0.041238,-0.046848,-0.122539,0.990499,0.892684,0.430428,-0.038433,-0.127944,0.810198,-0.553651,-0.000834,-0.192482,0.954278,0.294620,0.027764,-0.042204,0.959030,-0.063227,-0.063474,0.268766,0.971937,0.205373,-0.095300,-0.063860,0.994373,-0.056899,0.089302,-0.003219
-0.042006,-0.048526,-0.123019,0.990327,0.897779,0.420493,-0.042105,-0.124123,0.810268,-0.552902,0.000412,-0.194330,0.954401,0.294311,0.027306,-0.041874,0.961350,-0.063426,-0.061837,0.260692,0.970947,0.210151,-0.097867,-0.059340,0.994581,-0.053959,0.088858,0.000975
-0.042345,-0.052057,-0.122009,0.990258,0.902736,0.410005,-0.050226,-0.120167,0.810433,-0.551769,0.004991,-0.196787,0.953567,0.296376,0.025025,-0.047380,0.962473,-0.066221,-0.061387,0.255913,0.969312,0.217609,-0.100870,-0.053908,0.994597,-0.052774,0.089394,0.000339
-0.042528,-0.051851,-0.122343,0.990220,0.906730,0.402312,-0.050211,-0.116036,0.811361,-0.548205,0.003504,-0.202860,0.953383,0.296821,0.024152,-0.048738,0.963872,-0.066609,-0.059241,0.251008,0.968973,0.219082,-0.102431,-0.051010,0.994551,-0.052196,0.090245,0.000214
-0.041097,-0.051697,-0.123138,0.990190,0.910695,0.393410,-0.055047,-0.113280,0.813046,-0.545146,0.003757,-0.204348,0.952958,0.297903,0.022871,-0.051005,0.965474,-0.067046,-0.057312,0.245114,0.968435,0.222204,-0.102833,-0.046742,0.994508,-0.051064,0.091325,-0.002605
-0.041188,-0.052429,-0.123980,0.990042,0.911645,0.391375,-0.056768,-0.111835,0.814610,-0.541556,0.003222,-0.207647,0.953436,0.296883,0.022624,-0.048043,0.967560,-0.066381,-0.055433,0.237380,0.968010,0.224235,-0.103688,-0.043873,0.994470,-0.051587,0.091472,-0.001227
-0.040715,-0.053304,-0.124316,0.989973,0.913764,0.386301,-0.063376,-0.108584,0.815983,-0.539323,0.005693,-0.208016,0.953560,0.296531,0.021024,-0.048495,0.968678,-0.066728,-0.055971,0.232547,0.967830,0.225348,-0.104291,-0.040592,0.994363,-0.052385,0.092186,-0.000291
-0.041889,-0.052302,-0.123049,0.990136,0.916540,0.379705,-0.068174,-0.105506,0.817148,-0.537012,0.007755,-0.209348,0.953289,0.297168,0.021800,-0.049562,0.969158,-0.068626,-0.053669,0.230527,0.968167,0.224414,-0.105515,-0.034017,0.994327,-0.052329,0.092591,-0.001281
-0.041698,-0.054276,-0.121770,0.990196,0.920580,0.369998,-0.072888,-0.101589,0.818866,-0.534210,0.008951,-0.209757,0.953441,0.296760,0.021540,-0.049200,0.970380,-0.068252,-0.052046,0.225824,0.968287,0.224118,-0.106518,-0.029060,0.994446,-0.051304,0.091877,-0.001831
-0.040810,-0.054807,-0.121160,0.990278,0.922940,0.364116,-0.076411,-0.098805,0.820839,-0.530620,0.010104,-0.211101,0.953727,0.296079,0.020775,-0.048072,0.971612,-0.067314,-0.050554,0.221098,0.967784,0.226297,-0.107458,-0.025239,0.994577,-0.048307,0.092010,-0.004089
-0.042100,-0.055337,-0.120836,0.990234,0.925685,0.357994,-0.077689,-0.094407,0.823647,-0.525159,0.008238,-0.213884,0.953578,0.296494,0.021372,-0.048214,0.972888,-0.066209,-0.048929,0.216128,0.967316,0.228525,-0.107982,-0.020391,0.994590,-0.046654,0.092640,-0.005693
-0.044582,-0.060239,-0.123549,0.989505,0.927753,0.353449,-0.080760,-0.088460,0.825877,-0.519273,0.007370,-0.219612,0.952749,0.298590,0.022876,-0.050896,0.973668,-0.066404,-0.047736,0.212798,0.966639,0.231569,-0.108395,-0.015369,0.994487,-0.044235,0.094503,-0.010392
-0.046721,-0.059753,-0.122555,0.989559,0.929180,0.347795,-0.088644,-0.088346,0.828178,-0.515476,0.008616,-0.219842,0.953097,0.297963,0.020290,-0.049112,0.973939,-0.065533,-0.047478,0.211884,0.966156,0.232990,-0.109809,-0.014133,0.994601,-0.045705,0.092735,-0.008892
-0.047936,-0.059784,-0.121007,0.989690,0.930464,0.343619,-0.092694,-0.087007,0.828711,-0.513839,0.011567,-0.221524,0.953581,0.296810,0.019488,-0.046990,0.974391,-0.064269,-0.046721,0.210354,0.965715,0.234322,-0.110836,-0.014284,0.994659,-0.046374,0.091895,-0.007692
-0.047165,-0.061267,-0.119330,0.989839,0.932193,0.338575,-0.096286,-0.084339,0.829799,-0.512191,0.013075,-0.221185,0.952876,0.298511,0.019694,-0.050301,0.974962,-0.063734,-0.047767,0.207617,0.964993,0.237396,-0.110539,-0.014621,0.994573,-0.048445,0.092003,-0.003530
-0.049336,-0.065185,-0.120281,0.989368,0.934175,0.332548,-0.100395,-0.081546,0.830109,-0.509943,0.014261,-0.225108,0.953078,0.298205,0.018601,-0.048690,0.975603,-0.064211,-0.046771,0.204667,0.964176,0.239980,-0.111684,-0.017355,0.994631,-0.049207,0.091018,-0.001723
-0.048382,-0.063108,-0.120698,0.989499,0.936800,0.325269,-0.101346,-0.079591,0.831263,-0.507723,0.013705,-0.225901,0.952784,0.298925,0.018876,-0.049900,0.976149,-0.063223,-0.046909,0.202327,0.964148,0.240504,-0.110995,-0.015993,0.994583,-0.048057,0.092118,-0.003008
-0.051320,-0.061668,-0.120671,0.989445,0.938718,0.319916,-0.102116,-0.077685,0.833289,-0.503705,0.012143,-0.227516,0.952098,0.300656,0.019842,-0.052163,0.975965,-0.064151,-0.046052,0.203115,0.963385,0.243778,-0.110623,-0.014973,0.994541,-0.047509,0.092904,-0.000678
-0.050663,-0.063504,-0.120522,0.989381,0.941143,0.313641,-0.102227,-0.073683,0.836092,-0.498256,0.009995,-0.229326,0.951117,0.303968,0.018577,-0.051334,0.977019,-0.061178,-0.046175,0.198895,0.962628,0.246428,-0.111626,-0.012658,0.994683,-0.044341,0.092651,-0.007497
-0.054207,-0.063180,-0.119840,0.989297,0.942678,0.308898,-0.103484,-0.072327,0.838461,-0.493575,0.009149,-0.230830,0.950583,0.305252,0.020690,-0.052776,0.976631,-0.061522,-0.047438,0.200391,0.962832,0.245750,-0.111681,-0.009434,0.994746,-0.044038,0.092173,-0.006665
-0.055557,-0.062914,-0.117368,0.989535,0.945267,0.301354,-0.104321,-0.069091,0.841463,-0.487487,0.007871,-0.232882,0.950652,0.305269,0.019928,-0.051716,0.976533,-0.061435,-0.045446,0.201352,0.962227,0.248106,-0.111527,-0.011138,0.994687,-0.044795,0.092667,-0.001787
-0.053969,-0.063060,-0.118883,0.989433,0.946051,0.298779,-0.105672,-0.067472,0.842167,-0.485559,0.009325,-0.234306,0.950288,0.306188,0.020067,-0.052912,0.976764,-0.060830,-0.044717,0.200581,0.961734,0.249989,-0.111615,-0.010760,0.994754,-0.043562,0.092551,-0.001208
-0.054410,-0.061674,-0.118964,0.989486,0.948298,0.292152,-0.106235,-0.063971,0.843746,-0.482731,0.009230,-0.234475,0.950715,0.305199,0.020734,-0.050641,0.977300,-0.059569,-0.044055,0.198485,0.962040,0.249497,-0.110469,-0.005239,0.994821,-0.040137,0.093175,-0.006220
-0.054311,-0.061224,-0.118463,0.989580,0.950179,0.285191,-0.109372,-0.062156,0.845796,-0.479014,0.008274,-0.234747,0.950585,0.305536,0.019437,-0.051550,0.977385,-0.059396,-0.045212,0.197854,0.961231,0.252118,-0.111290,-0.009325,0.994912,-0.040172,0.092300,-0.004139
-0.055490,-0.060999,-0.118883,0.989478,0.951181,0.281889,-0.110259,-0.060303,0.847098,-0.476153,0.008055,-0.235879,0.949822,0.307193,0.021098,-0.055013,0.976859,-0.059308,-0.046139,0.200251,0.961540,0.251317,-0.110649,-0.006143,0.994854,-0.039204,0.093328,-0.004398
-0.054851,-0.059854,-0.119524,0.989506,0.951949,0.278619,-0.111958,-0.060244,0.848296,-0.474461,0.008601,-0.234961,0.950053,0.306650,0.020619,-0.054226,0.977419,-0.057859,-0.046000,0.197962,0.961571,0.251193,-0.110581,-0.007444,0.994909,-0.038949,0.092905,-0.002721
-0.055960,-0.061469,-0.118927,0.989417,0.952497,0.275686,-0.114881,-0.059566,0.849154,-0.472031,0.009440,-0.236717,0.949599,0.307491,0.020680,-0.057307,0.976704,-0.059056,-0.047449,0.200772,0.961187,0.252160,-0.111553,-0.009582,0.994964,-0.039153,0.092250,-0.001798
-0.056447,-0.062966,-0.118802,0.989310,0.953116,0.273024,-0.116980,-0.057829,0.850322,-0.469391,0.009889,-0.237753,0.949525,0.307734,0.021191,-0.057043,0.976979,-0.058945,-0.047156,0.199535,0.961116,0.252560,-0.111235,-0.009760,0.994950,-0.039316,0.092355,0.000046
-0.055925,-0.062143,-0.118600,0.989416,0.954946,0.266702,-0.118014,-0.054967,0.852405,-0.465185,0.009260,-0.238586,0.949364,0.308074,0.021177,-0.057876,0.976935,-0.059086,-0.046376,0.199888,0.961477,0.251255,-0.111309,-0.006535,0.994977,-0.037556,0.092780,-0.001760
-0.053434,-0.063029,-0.119688,0.989367,0.954942,0.265541,-0.120611,-0.055017,0.851980,-0.466711,0.012700,-0.236957,0.949575,0.307661,0.021213,-0.056590,0.978137,-0.056638,-0.044936,0.194989,0.961209,0.252368,-0.111039,-0.007634,0.995005,-0.037259,0.092607,-0.001345
-0.051786,-0.062719,-0.120015,0.989435,0.955898,0.261539,-0.121804,-0.054964,0.853828,-0.463181,0.011048,-0.237316,0.949689,0.307596,0.020921,-0.055122,0.978795,-0.056117,-0.045137,0.191764,0.960803,0.253642,-0.111520,-0.009278,0.995007,-0.036497,0.092860,-0.002337
-0.051292,-0.062228,-0.119750,0.989523,0.956033,0.260660,-0.123044,-0.054012,0.855321,-0.459777,0.011231,-0.238549,0.949376,0.308278,0.021087,-0.056610,0.979154,-0.054323,-0.044324,0.190637,0.960654,0.254048,-0.111841,-0.009787,0.994966,-0.035956,0.093521,-0.001740
-0.051506,-0.062205,-0.118487,0.989666,0.956800,0.257867,-0.123346,-0.053144,0.856093,-0.458115,0.011463,-0.238966,0.949595,0.307925,0.020413,-0.055092,0.979135,-0.053755,-0.044019,0.190963,0.960361,0.255076,-0.111841,-0.011607,0.994985,-0.036402,0.093167,0.000094
-0.051377,-0.062837,-0.118754,0.989601,0.957725,0.254928,-0.123157,-0.051059,0.857373,-0.454453,0.010516,-0.241398,0.950328,0.306343,0.019727,-0.051391,0.979864,-0.052283,-0.043811,0.187652,0.960149,0.255501,-0.112717,-0.011302,0.995103,-0.036126,0.092004,-0.000395
-0.050046,-0.063550,-0.118816,0.989616,0.957661,0.254045,-0.125618,-0.050667,0.858205,-0.452188,0.011497,-0.242648,0.950054,0.306938,0.020065,-0.052763,0.980135,-0.051438,-0.043745,0.186483,0.960153,0.255682,-0.112257,-0.011471,0.995074,-0.035101,0.092715,-0.000338
